golden_id,domain,field_path,entity_id,promotion_status,human_confirmation_id,conflict_id,common_layer,common_section,target_id,drawing_sheet_id,resolution_state,mapping_status,mapping_reason
G-DWG-0018,drawing,drawing.sheet.18,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00018,DWG-S018,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0019,drawing,drawing.sheet.19,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00019,DWG-S019,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0020,drawing,drawing.sheet.20,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00020,DWG-S020,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0021,drawing,drawing.sheet.21,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00021,DWG-S021,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0022,drawing,drawing.sheet.22,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00022,DWG-S022,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0023,drawing,drawing.sheet.23,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00023,DWG-S023,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0024,drawing,drawing.sheet.24,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00024,DWG-S024,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0025,drawing,drawing.sheet.25,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00025,DWG-S025,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0026,drawing,drawing.sheet.26,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00026,DWG-S026,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0027,drawing,drawing.sheet.27,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00027,DWG-S027,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0028,drawing,drawing.sheet.28,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00028,DWG-S028,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0029,drawing,drawing.sheet.29,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00029,DWG-S029,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0030,drawing,drawing.sheet.30,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00030,DWG-S030,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0031,drawing,drawing.sheet.31,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00031,DWG-S031,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0032,drawing,drawing.sheet.32,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00032,DWG-S032,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0033,drawing,drawing.sheet.33,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00033,DWG-S033,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0034,drawing,drawing.sheet.34,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00034,DWG-S034,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0035,drawing,drawing.sheet.35,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00035,DWG-S035,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0036,drawing,drawing.sheet.36,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00036,DWG-S036,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0037,drawing,drawing.sheet.37,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00037,DWG-S037,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0038,drawing,drawing.sheet.38,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00038,DWG-S038,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0039,drawing,drawing.sheet.39,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00039,DWG-S039,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0040,drawing,drawing.sheet.40,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00040,DWG-S040,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0041,drawing,drawing.sheet.41,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00041,DWG-S041,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0042,drawing,drawing.sheet.42,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00042,DWG-S042,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0043,drawing,drawing.sheet.43,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00043,DWG-S043,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0044,drawing,drawing.sheet.44,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00044,DWG-S044,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0045,drawing,drawing.sheet.45,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00045,DWG-S045,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0046,drawing,drawing.sheet.46,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00046,DWG-S046,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0047,drawing,drawing.sheet.47,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00047,DWG-S047,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0048,drawing,drawing.sheet.48,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00048,DWG-S048,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0049,drawing,drawing.sheet.49,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00049,DWG-S049,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0050,drawing,drawing.sheet.50,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00050,DWG-S050,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0051,drawing,drawing.sheet.51,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00051,DWG-S051,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0052,drawing,drawing.sheet.52,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00052,DWG-S052,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0053,drawing,drawing.sheet.53,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00053,DWG-S053,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0054,drawing,drawing.sheet.54,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00054,DWG-S054,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0055,drawing,drawing.sheet.55,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00055,DWG-S055,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0056,drawing,drawing.sheet.56,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00056,DWG-S056,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0057,drawing,drawing.sheet.57,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00057,DWG-S057,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0058,drawing,drawing.sheet.58,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00058,DWG-S058,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0059,drawing,drawing.sheet.59,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00059,DWG-S059,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0060,drawing,drawing.sheet.60,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00060,DWG-S060,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0061,drawing,drawing.sheet.61,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00061,DWG-S061,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0062,drawing,drawing.sheet.62,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00062,DWG-S062,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0063,drawing,drawing.sheet.63,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00063,DWG-S063,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0064,drawing,drawing.sheet.64,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00064,DWG-S064,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0065,drawing,drawing.sheet.65,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00065,DWG-S065,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0066,drawing,drawing.sheet.66,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00066,DWG-S066,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0067,drawing,drawing.sheet.67,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00067,DWG-S067,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0068,drawing,drawing.sheet.68,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00068,DWG-S068,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0069,drawing,drawing.sheet.69,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00069,DWG-S069,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0070,drawing,drawing.sheet.70,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00070,DWG-S070,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0071,drawing,drawing.sheet.71,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00071,DWG-S071,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0072,drawing,drawing.sheet.72,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00072,DWG-S072,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0073,drawing,drawing.sheet.73,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00073,DWG-S073,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0074,drawing,drawing.sheet.74,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00074,DWG-S074,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0075,drawing,drawing.sheet.75,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00075,DWG-S075,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0076,drawing,drawing.sheet.76,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00076,DWG-S076,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0077,drawing,drawing.sheet.77,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00077,DWG-S077,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0078,drawing,drawing.sheet.78,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00078,DWG-S078,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0079,drawing,drawing.sheet.79,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00079,DWG-S079,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0080,drawing,drawing.sheet.80,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00080,DWG-S080,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0081,drawing,drawing.sheet.81,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00081,DWG-S081,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0082,drawing,drawing.sheet.82,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00082,DWG-S082,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0083,drawing,drawing.sheet.83,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00083,DWG-S083,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0084,drawing,drawing.sheet.84,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00084,DWG-S084,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0085,drawing,drawing.sheet.85,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00085,DWG-S085,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0086,drawing,drawing.sheet.86,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00086,DWG-S086,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0087,drawing,drawing.sheet.87,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00087,DWG-S087,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0088,drawing,drawing.sheet.88,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00088,DWG-S088,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0089,drawing,drawing.sheet.89,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00089,DWG-S089,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0090,drawing,drawing.sheet.90,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00090,DWG-S090,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0091,drawing,drawing.sheet.91,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00091,DWG-S091,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0092,drawing,drawing.sheet.92,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00092,DWG-S092,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0093,drawing,drawing.sheet.93,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00093,DWG-S093,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0094,drawing,drawing.sheet.94,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00094,DWG-S094,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0095,drawing,drawing.sheet.95,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00095,DWG-S095,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0096,drawing,drawing.sheet.96,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00096,DWG-S096,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0097,drawing,drawing.sheet.97,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00097,DWG-S097,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0098,drawing,drawing.sheet.98,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00098,DWG-S098,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0099,drawing,drawing.sheet.99,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00099,DWG-S099,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0100,drawing,drawing.sheet.100,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00100,DWG-S100,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0101,drawing,drawing.sheet.101,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00101,DWG-S101,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0102,drawing,drawing.sheet.102,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00102,DWG-S102,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0103,drawing,drawing.sheet.103,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00103,DWG-S103,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0104,drawing,drawing.sheet.104,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00104,DWG-S104,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0105,drawing,drawing.sheet.105,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00105,DWG-S105,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0106,drawing,drawing.sheet.106,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00106,DWG-S106,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0107,drawing,drawing.sheet.107,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00107,DWG-S107,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0108,drawing,drawing.sheet.108,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00108,DWG-S108,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0109,drawing,drawing.sheet.109,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00109,DWG-S109,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0110,drawing,drawing.sheet.110,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00110,DWG-S110,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0111,drawing,drawing.sheet.111,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00111,DWG-S111,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0112,drawing,drawing.sheet.112,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00112,DWG-S112,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0113,drawing,drawing.sheet.113,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00113,DWG-S113,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0114,drawing,drawing.sheet.114,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00114,DWG-S114,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0115,drawing,drawing.sheet.115,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00115,DWG-S115,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0116,drawing,drawing.sheet.116,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00116,DWG-S116,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0117,drawing,drawing.sheet.117,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00117,DWG-S117,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0118,drawing,drawing.sheet.118,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00118,DWG-S118,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0119,drawing,drawing.sheet.119,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00119,DWG-S119,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0120,drawing,drawing.sheet.120,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00120,DWG-S120,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0121,drawing,drawing.sheet.121,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00121,DWG-S121,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0122,drawing,drawing.sheet.122,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00122,DWG-S122,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0123,drawing,drawing.sheet.123,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00123,DWG-S123,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-DWG-0124,drawing,drawing.sheet.124,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,drawingSpecification,drawing_item,DWG-00124,DWG-S124,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
