trace_id,source_record_id,candidate_id,source_type,source_locator,candidate_layer,notes
TR-2602,DWG-ANO-S061-007,DR-1117,drawing_annotation,calc_pdf_p63,drawing,
TR-2603,DWG-ANO-S061-008,DR-1118,drawing_annotation,calc_pdf_p63,drawing,
TR-2604,DWG-ANO-S061-009,DR-1119,drawing_annotation,calc_pdf_p63,drawing,
TR-2605,DWG-ANO-S062-001,DR-1120,drawing_annotation,calc_pdf_p64,drawing,
TR-2606,DWG-ANO-S062-002,DR-1121,drawing_annotation,calc_pdf_p64,drawing,
TR-2607,DWG-ANO-S068-001,DR-1122,drawing_annotation,calc_pdf_p70,drawing,
TR-2608,DWG-ANO-S068-002,DR-1123,drawing_annotation,calc_pdf_p70,drawing,
TR-2609,DWG-ANO-S068-003,DR-1124,drawing_annotation,calc_pdf_p70,drawing,
TR-2610,DWG-ANO-S068-004,DR-1125,drawing_annotation,calc_pdf_p70,drawing,
TR-2611,DWG-ANO-S072-001,DR-1126,drawing_annotation,calc_pdf_p74,drawing,
TR-2612,DWG-ANO-S072-002,DR-1127,drawing_annotation,calc_pdf_p74,drawing,
TR-2613,DWG-ANO-S072-003,DR-1128,drawing_annotation,calc_pdf_p74,drawing,
TR-2614,DWG-ANO-S072-004,DR-1129,drawing_annotation,calc_pdf_p74,drawing,
TR-2615,DWG-ANO-S073-001,DR-1130,drawing_annotation,calc_pdf_p75,drawing,
TR-2616,DWG-ANO-S073-002,DR-1131,drawing_annotation,calc_pdf_p75,drawing,
TR-2617,DWG-ANO-S074-001,DR-1132,drawing_annotation,calc_pdf_p76,drawing,
TR-2618,DWG-ANO-S074-002,DR-1133,drawing_annotation,calc_pdf_p76,drawing,
TR-2619,DWG-ANO-S074-003,DR-1134,drawing_annotation,calc_pdf_p76,drawing,
TR-2620,DWG-ANO-S074-004,DR-1135,drawing_annotation,calc_pdf_p76,drawing,
TR-2621,DWG-ANO-S085-001,DR-1136,drawing_annotation,calc_pdf_p87,drawing,
TR-2622,DWG-ANO-S085-002,DR-1137,drawing_annotation,calc_pdf_p87,drawing,
TR-2623,DWG-ANO-S085-003,DR-1138,drawing_annotation,calc_pdf_p87,drawing,
TR-2624,DWG-ANO-S085-004,DR-1139,drawing_annotation,calc_pdf_p87,drawing,
TR-2625,DWG-ANO-S085-005,DR-1140,drawing_annotation,calc_pdf_p87,drawing,
TR-2626,DWG-ANO-S085-006,DR-1141,drawing_annotation,calc_pdf_p87,drawing,
TR-2627,DWG-ANO-S085-007,DR-1142,drawing_annotation,calc_pdf_p87,drawing,
TR-2628,DWG-ANO-S085-008,DR-1143,drawing_annotation,calc_pdf_p87,drawing,
TR-2629,DWG-ANO-S085-009,DR-1144,drawing_annotation,calc_pdf_p87,drawing,
TR-2630,DWG-ANO-S085-010,DR-1145,drawing_annotation,calc_pdf_p87,drawing,
TR-2631,DWG-ANO-S085-011,DR-1146,drawing_annotation,calc_pdf_p87,drawing,
TR-2632,DWG-ANO-S085-012,DR-1147,drawing_annotation,calc_pdf_p87,drawing,
TR-2633,DWG-ANO-S085-013,DR-1148,drawing_annotation,calc_pdf_p87,drawing,
TR-2634,DWG-ANO-S085-014,DR-1149,drawing_annotation,calc_pdf_p87,drawing,
TR-2635,DWG-ANO-S085-015,DR-1150,drawing_annotation,calc_pdf_p87,drawing,
TR-2636,DWG-ANO-S085-016,DR-1151,drawing_annotation,calc_pdf_p87,drawing,
TR-2637,DWG-ANO-S086-001,DR-1152,drawing_annotation,calc_pdf_p88,drawing,
TR-2638,DWG-ANO-S086-002,DR-1153,drawing_annotation,calc_pdf_p88,drawing,
TR-2639,DWG-ANO-S086-003,DR-1154,drawing_annotation,calc_pdf_p88,drawing,
TR-2640,DWG-ANO-S086-004,DR-1155,drawing_annotation,calc_pdf_p88,drawing,
TR-2641,DWG-ANO-S086-005,DR-1156,drawing_annotation,calc_pdf_p88,drawing,
TR-2642,DWG-ANO-S086-006,DR-1157,drawing_annotation,calc_pdf_p88,drawing,
TR-2643,DWG-ANO-S086-007,DR-1158,drawing_annotation,calc_pdf_p88,drawing,
TR-2644,DWG-ANO-S086-008,DR-1159,drawing_annotation,calc_pdf_p88,drawing,
TR-2645,DWG-ANO-S087-001,DR-1160,drawing_annotation,calc_pdf_p89,drawing,
TR-2646,DWG-ANO-S087-002,DR-1161,drawing_annotation,calc_pdf_p89,drawing,
TR-2647,DWG-ANO-S087-003,DR-1162,drawing_annotation,calc_pdf_p89,drawing,
TR-2648,DWG-ANO-S087-004,DR-1163,drawing_annotation,calc_pdf_p89,drawing,
TR-2649,DWG-ANO-S087-005,DR-1164,drawing_annotation,calc_pdf_p89,drawing,
TR-2650,DWG-ANO-S087-006,DR-1165,drawing_annotation,calc_pdf_p89,drawing,
TR-2651,DWG-ANO-S088-001,DR-1166,drawing_annotation,calc_pdf_p90,drawing,
TR-2652,DWG-ANO-S088-002,DR-1167,drawing_annotation,calc_pdf_p90,drawing,
TR-2653,DWG-ANO-S088-003,DR-1168,drawing_annotation,calc_pdf_p90,drawing,
TR-2654,DWG-ANO-S088-004,DR-1169,drawing_annotation,calc_pdf_p90,drawing,
TR-2655,DWG-ANO-S088-005,DR-1170,drawing_annotation,calc_pdf_p90,drawing,
TR-2656,DWG-ANO-S088-006,DR-1171,drawing_annotation,calc_pdf_p90,drawing,
TR-2657,DWG-ANO-S089-001,DR-1626,drawing_annotation,calc_pdf_p91,drawing,
TR-2658,DWG-ANO-S089-002,DR-1627,drawing_annotation,calc_pdf_p91,drawing,
TR-2659,DWG-ANO-S089-003,DR-1628,drawing_annotation,calc_pdf_p91,drawing,
TR-2660,DWG-ANO-S089-004,DR-1629,drawing_annotation,calc_pdf_p91,drawing,
TR-2661,DWG-ANO-S090-001,DR-1630,drawing_annotation,calc_pdf_p92,drawing,
TR-2662,DWG-ANO-S090-002,DR-1631,drawing_annotation,calc_pdf_p92,drawing,
TR-2663,DWG-ANO-S090-003,DR-1632,drawing_annotation,calc_pdf_p92,drawing,
TR-2664,DWG-ANO-S090-004,DR-1633,drawing_annotation,calc_pdf_p92,drawing,
TR-2665,DWG-ANO-S090-005,DR-1634,drawing_annotation,calc_pdf_p92,drawing,
TR-2666,DWG-ANO-S090-006,DR-1635,drawing_annotation,calc_pdf_p92,drawing,
TR-2667,DWG-ANO-S090-007,DR-1636,drawing_annotation,calc_pdf_p92,drawing,
TR-2668,DWG-ANO-S090-008,DR-1637,drawing_annotation,calc_pdf_p92,drawing,
TR-2669,DWG-ANO-S091-001,DR-1638,drawing_annotation,calc_pdf_p93,drawing,
TR-2670,DWG-ANO-S091-002,DR-1639,drawing_annotation,calc_pdf_p93,drawing,
TR-2671,DWG-ANO-S091-003,DR-1640,drawing_annotation,calc_pdf_p93,drawing,
TR-2672,DWG-ANO-S092-001,DR-1641,drawing_annotation,calc_pdf_p94,drawing,
TR-2673,DWG-ANO-S093-001,DR-1642,drawing_annotation,calc_pdf_p95,drawing,
TR-2674,DWG-ANO-S093-002,DR-1643,drawing_annotation,calc_pdf_p95,drawing,
TR-2675,DWG-ANO-S101-001,DR-1644,drawing_annotation,calc_pdf_p103,drawing,
TR-2676,DWG-ANO-S101-002,DR-1645,drawing_annotation,calc_pdf_p103,drawing,
TR-2677,DWG-ANO-S141-001,DR-1646,drawing_annotation,calc_pdf_p143,drawing,
TR-2678,S141-A01,DR-1989,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2679,S141-A02,DR-1990,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2680,S141-A03,DR-1991,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2681,S141-A04,DR-1992,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2682,S141-A05,DR-1993,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2683,S141-A06,DR-1994,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2684,S141-E01,DR-1995,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2685,S141-E02,DR-1996,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2686,S141-E03,DR-1997,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2687,S141-E04,DR-1998,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2688,S141-E05,DR-1999,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2689,S141-E06,DR-2000,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2690,S141-E07,DR-2001,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2691,S141-E08,DR-2002,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2692,S141-E09,DR-2003,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2693,S141-E10,DR-2004,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2694,S141-E11,DR-2005,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2695,S141-E12,DR-2006,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2696,S141-E13,DR-2007,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2697,S141-E14,DR-2008,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2698,S141-E15,DR-2009,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2699,S141-E16,DR-2010,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2700,S141-E17,DR-2011,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2701,S141-B01,DR-2012,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2702,S141-B02,DR-2013,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2703,S141-B03,DR-2014,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2704,S141-B04,DR-2015,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2705,S141-B05,DR-2016,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2706,S141-B06,DR-2017,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2707,S141-B07,DR-2018,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2708,S141-B08,DR-2019,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2709,S141-B09,DR-2020,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2710,DWG-DIM-S001-001,DR-207,drawing_dimension,calc_pdf_p3,drawing,
TR-2711,DWG-DIM-S001-002,DR-208,drawing_dimension,calc_pdf_p3,drawing,
TR-2712,DWG-DIM-S001-003,DR-209,drawing_dimension,calc_pdf_p3,drawing,
TR-2713,DWG-DIM-S001-004,DR-210,drawing_dimension,calc_pdf_p3,drawing,
TR-2714,DWG-DIM-S001-005,DR-211,drawing_dimension,calc_pdf_p3,drawing,
TR-2715,DWG-DIM-S009-006,DR-212,drawing_dimension,calc_pdf_p11,drawing,
TR-2716,DWG-DIM-S009-007,DR-213,drawing_dimension,calc_pdf_p11,drawing,
TR-2717,DWG-DIM-S009-008,DR-214,drawing_dimension,calc_pdf_p11,drawing,
TR-2718,DWG-DIM-S009-009,DR-215,drawing_dimension,calc_pdf_p11,drawing,
TR-2719,DWG-DIM-S013-010,DR-216,drawing_dimension,calc_pdf_p15,drawing,
TR-2720,DWG-DIM-S013-011,DR-217,drawing_dimension,calc_pdf_p15,drawing,
TR-2721,DWG-DIM-S013-012,DR-218,drawing_dimension,calc_pdf_p15,drawing,
TR-2722,DWG-DIM-S013-013,DR-219,drawing_dimension,calc_pdf_p15,drawing,
TR-2723,DWG-DIM-S013-014,DR-220,drawing_dimension,calc_pdf_p15,drawing,
TR-2724,DWG-DIM-S013-015,DR-221,drawing_dimension,calc_pdf_p15,drawing,
TR-2725,DWG-DIM-S013-016,DR-222,drawing_dimension,calc_pdf_p15,drawing,
TR-2726,DWG-DIM-S014-017,DR-223,drawing_dimension,calc_pdf_p16,drawing,
TR-2727,DWG-DIM-S021-018,DR-224,drawing_dimension,calc_pdf_p23,drawing,
TR-2728,DWG-DIM-S021-019,DR-225,drawing_dimension,calc_pdf_p23,drawing,
TR-2729,DWG-DIM-S021-020,DR-226,drawing_dimension,calc_pdf_p23,drawing,
TR-2730,DWG-DIM-S021-021,DR-227,drawing_dimension,calc_pdf_p23,drawing,
TR-2731,DWG-DIM-S021-022,DR-228,drawing_dimension,calc_pdf_p23,drawing,
TR-2732,DWG-DIM-S021-023,DR-229,drawing_dimension,calc_pdf_p23,drawing,
TR-2733,DWG-DIM-S029-024,DR-230,drawing_dimension,calc_pdf_p31,drawing,
TR-2734,DWG-DIM-S030-025,DR-231,drawing_dimension,calc_pdf_p32,drawing,
TR-2735,DWG-DIM-S030-026,DR-232,drawing_dimension,calc_pdf_p32,drawing,
TR-2736,DWG-DIM-S030-027,DR-233,drawing_dimension,calc_pdf_p32,drawing,
TR-2737,DWG-DIM-S030-028,DR-234,drawing_dimension,calc_pdf_p32,drawing,
TR-2738,DWG-DIM-S030-029,DR-235,drawing_dimension,calc_pdf_p32,drawing,
TR-2739,DWG-DIM-S030-030,DR-236,drawing_dimension,calc_pdf_p32,drawing,
TR-2740,DWG-DIM-S038-031,DR-237,drawing_dimension,calc_pdf_p40,drawing,
TR-2741,DWG-DIM-S039-032,DR-238,drawing_dimension,calc_pdf_p41,drawing,
TR-2742,DWG-DIM-S039-033,DR-239,drawing_dimension,calc_pdf_p41,drawing,
TR-2743,DWG-DIM-S039-034,DR-240,drawing_dimension,calc_pdf_p41,drawing,
TR-2744,DWG-DIM-S045-001,DR-947,drawing_dimension,calc_pdf_p47,drawing,
TR-2745,DWG-DIM-S045-002,DR-948,drawing_dimension,calc_pdf_p47,drawing,
TR-2746,DWG-DIM-S045-003,DR-949,drawing_dimension,calc_pdf_p47,drawing,
TR-2747,DWG-DIM-S045-004,DR-950,drawing_dimension,calc_pdf_p47,drawing,
TR-2748,DWG-DIM-S045-005,DR-951,drawing_dimension,calc_pdf_p47,drawing,
TR-2749,DWG-DIM-S045-006,DR-952,drawing_dimension,calc_pdf_p47,drawing,
TR-2750,DWG-DIM-S045-007,DR-953,drawing_dimension,calc_pdf_p47,drawing,
TR-2751,DWG-DIM-S045-008,DR-954,drawing_dimension,calc_pdf_p47,drawing,
TR-2752,DWG-DIM-S045-009,DR-955,drawing_dimension,calc_pdf_p47,drawing,
TR-2753,DWG-DIM-S045-010,DR-956,drawing_dimension,calc_pdf_p47,drawing,
TR-2754,DWG-DIM-S045-011,DR-957,drawing_dimension,calc_pdf_p47,drawing,
TR-2755,DWG-DIM-S045-012,DR-958,drawing_dimension,calc_pdf_p47,drawing,
TR-2756,DWG-DIM-S045-013,DR-959,drawing_dimension,calc_pdf_p47,drawing,
TR-2757,DWG-DIM-S045-014,DR-960,drawing_dimension,calc_pdf_p47,drawing,
TR-2758,DWG-DIM-S045-015,DR-961,drawing_dimension,calc_pdf_p47,drawing,
TR-2759,DWG-DIM-S045-016,DR-962,drawing_dimension,calc_pdf_p47,drawing,
TR-2760,DWG-DIM-S045-017,DR-963,drawing_dimension,calc_pdf_p47,drawing,
TR-2761,DWG-DIM-S045-018,DR-964,drawing_dimension,calc_pdf_p47,drawing,
TR-2762,DWG-DIM-S045-019,DR-965,drawing_dimension,calc_pdf_p47,drawing,
TR-2763,DWG-DIM-S045-020,DR-966,drawing_dimension,calc_pdf_p47,drawing,
TR-2764,DWG-DIM-S045-021,DR-967,drawing_dimension,calc_pdf_p47,drawing,
TR-2765,DWG-DIM-S045-022,DR-968,drawing_dimension,calc_pdf_p47,drawing,
TR-2766,DWG-DIM-S046-023,DR-969,drawing_dimension,calc_pdf_p48,drawing,
TR-2767,DWG-DIM-S046-024,DR-970,drawing_dimension,calc_pdf_p48,drawing,
TR-2768,DWG-DIM-S046-025,DR-971,drawing_dimension,calc_pdf_p48,drawing,
TR-2769,DWG-DIM-S046-026,DR-972,drawing_dimension,calc_pdf_p48,drawing,
TR-2770,DWG-DIM-S046-027,DR-973,drawing_dimension,calc_pdf_p48,drawing,
TR-2771,DWG-DIM-S046-028,DR-974,drawing_dimension,calc_pdf_p48,drawing,
TR-2772,DWG-DIM-S046-029,DR-975,drawing_dimension,calc_pdf_p48,drawing,
TR-2773,DWG-DIM-S047-030,DR-976,drawing_dimension,calc_pdf_p49,drawing,
TR-2774,DWG-DIM-S047-031,DR-977,drawing_dimension,calc_pdf_p49,drawing,
TR-2775,DWG-DIM-S047-032,DR-978,drawing_dimension,calc_pdf_p49,drawing,
TR-2776,DWG-DIM-S047-033,DR-979,drawing_dimension,calc_pdf_p49,drawing,
TR-2777,DWG-DIM-S047-034,DR-980,drawing_dimension,calc_pdf_p49,drawing,
TR-2778,DWG-DIM-S047-035,DR-981,drawing_dimension,calc_pdf_p49,drawing,
TR-2779,DWG-DIM-S047-036,DR-982,drawing_dimension,calc_pdf_p49,drawing,
TR-2780,DWG-DIM-S048-037,DR-983,drawing_dimension,calc_pdf_p50,drawing,
TR-2781,DWG-DIM-S049-038,DR-984,drawing_dimension,calc_pdf_p51,drawing,
TR-2782,DWG-DIM-S049-039,DR-985,drawing_dimension,calc_pdf_p51,drawing,
TR-2783,DWG-DIM-S049-040,DR-986,drawing_dimension,calc_pdf_p51,drawing,
TR-2784,DWG-DIM-S049-041,DR-987,drawing_dimension,calc_pdf_p51,drawing,
TR-2785,DWG-DIM-S049-042,DR-988,drawing_dimension,calc_pdf_p51,drawing,
TR-2786,DWG-DIM-S049-043,DR-989,drawing_dimension,calc_pdf_p51,drawing,
TR-2787,DWG-DIM-S050-044,DR-990,drawing_dimension,calc_pdf_p52,drawing,
TR-2788,DWG-DIM-S051-045,DR-991,drawing_dimension,calc_pdf_p53,drawing,
TR-2789,DWG-DIM-S052-046,DR-992,drawing_dimension,calc_pdf_p54,drawing,
TR-2790,DWG-DIM-S053-047,DR-993,drawing_dimension,calc_pdf_p55,drawing,
TR-2791,DWG-DIM-S054-048,DR-994,drawing_dimension,calc_pdf_p56,drawing,
TR-2792,DWG-DIM-S055-049,DR-995,drawing_dimension,calc_pdf_p57,drawing,
TR-2793,DWG-DIM-S056-050,DR-996,drawing_dimension,calc_pdf_p58,drawing,
TR-2794,DWG-DIM-S057-051,DR-997,drawing_dimension,calc_pdf_p59,drawing,
TR-2795,DWG-DIM-S058-052,DR-998,drawing_dimension,calc_pdf_p60,drawing,
TR-2796,DWG-DIM-S058-053,DR-999,drawing_dimension,calc_pdf_p60,drawing,
TR-2797,DWG-DIM-S058-054,DR-1000,drawing_dimension,calc_pdf_p60,drawing,
TR-2798,DWG-DIM-S061-055,DR-1001,drawing_dimension,calc_pdf_p63,drawing,
TR-2799,DWG-DIM-S061-056,DR-1002,drawing_dimension,calc_pdf_p63,drawing,
TR-2800,DWG-DIM-S061-057,DR-1003,drawing_dimension,calc_pdf_p63,drawing,
TR-2801,DWG-DIM-S061-058,DR-1004,drawing_dimension,calc_pdf_p63,drawing,
TR-2802,DWG-DIM-S061-059,DR-1005,drawing_dimension,calc_pdf_p63,drawing,
TR-2803,DWG-DIM-S061-060,DR-1006,drawing_dimension,calc_pdf_p63,drawing,
TR-2804,DWG-DIM-S061-061,DR-1007,drawing_dimension,calc_pdf_p63,drawing,
TR-2805,DWG-DIM-S062-062,DR-1008,drawing_dimension,calc_pdf_p64,drawing,
TR-2806,DWG-DIM-S062-063,DR-1009,drawing_dimension,calc_pdf_p64,drawing,
TR-2807,DWG-DIM-S062-064,DR-1010,drawing_dimension,calc_pdf_p64,drawing,
TR-2808,DWG-DIM-S062-065,DR-1011,drawing_dimension,calc_pdf_p64,drawing,
TR-2809,DWG-DIM-S068-066,DR-1012,drawing_dimension,calc_pdf_p70,drawing,
TR-2810,DWG-DIM-S068-067,DR-1013,drawing_dimension,calc_pdf_p70,drawing,
TR-2811,DWG-DIM-S068-068,DR-1014,drawing_dimension,calc_pdf_p70,drawing,
TR-2812,DWG-DIM-S068-069,DR-1015,drawing_dimension,calc_pdf_p70,drawing,
TR-2813,DWG-DIM-S068-070,DR-1016,drawing_dimension,calc_pdf_p70,drawing,
TR-2814,DWG-DIM-S072-071,DR-1017,drawing_dimension,calc_pdf_p74,drawing,
TR-2815,DWG-DIM-S072-072,DR-1018,drawing_dimension,calc_pdf_p74,drawing,
TR-2816,DWG-DIM-S072-073,DR-1019,drawing_dimension,calc_pdf_p74,drawing,
TR-2817,DWG-DIM-S072-074,DR-1020,drawing_dimension,calc_pdf_p74,drawing,
TR-2818,DWG-DIM-S073-075,DR-1021,drawing_dimension,calc_pdf_p75,drawing,
TR-2819,DWG-DIM-S080-076,DR-1022,drawing_dimension,calc_pdf_p82,drawing,
TR-2820,DWG-DIM-S080-077,DR-1023,drawing_dimension,calc_pdf_p82,drawing,
TR-2821,DWG-DIM-S080-078,DR-1024,drawing_dimension,calc_pdf_p82,drawing,
TR-2822,DWG-DIM-S082-079,DR-1025,drawing_dimension,calc_pdf_p84,drawing,
TR-2823,DWG-DIM-S082-080,DR-1026,drawing_dimension,calc_pdf_p84,drawing,
TR-2824,DWG-DIM-S084-081,DR-1027,drawing_dimension,calc_pdf_p86,drawing,
TR-2825,DWG-DIM-S085-082,DR-1028,drawing_dimension,calc_pdf_p87,drawing,
TR-2826,DWG-DIM-S085-083,DR-1029,drawing_dimension,calc_pdf_p87,drawing,
TR-2827,DWG-DIM-S085-084,DR-1030,drawing_dimension,calc_pdf_p87,drawing,
TR-2828,DWG-DIM-S085-085,DR-1031,drawing_dimension,calc_pdf_p87,drawing,
TR-2829,DWG-DIM-S085-086,DR-1032,drawing_dimension,calc_pdf_p87,drawing,
TR-2830,DWG-DIM-S085-087,DR-1033,drawing_dimension,calc_pdf_p87,drawing,
TR-2831,DWG-DIM-S085-088,DR-1034,drawing_dimension,calc_pdf_p87,drawing,
TR-2832,DWG-DIM-S085-089,DR-1035,drawing_dimension,calc_pdf_p87,drawing,
TR-2833,DWG-DIM-S086-090,DR-1036,drawing_dimension,calc_pdf_p88,drawing,
TR-2834,DWG-DIM-S086-091,DR-1037,drawing_dimension,calc_pdf_p88,drawing,
TR-2835,DWG-DIM-S086-092,DR-1038,drawing_dimension,calc_pdf_p88,drawing,
TR-2836,DWG-DIM-S086-093,DR-1039,drawing_dimension,calc_pdf_p88,drawing,
TR-2837,DWG-DIM-S086-094,DR-1040,drawing_dimension,calc_pdf_p88,drawing,
TR-2838,DWG-DIM-S086-095,DR-1041,drawing_dimension,calc_pdf_p88,drawing,
TR-2839,DWG-DIM-S087-096,DR-1042,drawing_dimension,calc_pdf_p89,drawing,
TR-2840,DWG-DIM-S087-097,DR-1043,drawing_dimension,calc_pdf_p89,drawing,
TR-2841,DWG-DIM-S087-098,DR-1044,drawing_dimension,calc_pdf_p89,drawing,
TR-2842,DWG-DIM-S087-099,DR-1045,drawing_dimension,calc_pdf_p89,drawing,
TR-2843,DWG-DIM-S087-100,DR-1046,drawing_dimension,calc_pdf_p89,drawing,
TR-2844,DWG-DIM-S088-101,DR-1047,drawing_dimension,calc_pdf_p90,drawing,
TR-2845,DWG-DIM-S088-102,DR-1048,drawing_dimension,calc_pdf_p90,drawing,
TR-2846,DWG-DIM-S088-103,DR-1049,drawing_dimension,calc_pdf_p90,drawing,
TR-2847,DWG-DIM-S088-104,DR-1050,drawing_dimension,calc_pdf_p90,drawing,
TR-2848,DWG-DIM-S088-105,DR-1051,drawing_dimension,calc_pdf_p90,drawing,
TR-2849,DWG-DIM-S088-106,DR-1052,drawing_dimension,calc_pdf_p90,drawing,
TR-2850,DWG-DIM-S089-001,DR-1594,drawing_dimension,calc_pdf_p91,drawing,
TR-2851,DWG-DIM-S089-002,DR-1595,drawing_dimension,calc_pdf_p91,drawing,
TR-2852,DWG-DIM-S089-003,DR-1596,drawing_dimension,calc_pdf_p91,drawing,
TR-2853,DWG-DIM-S089-004,DR-1597,drawing_dimension,calc_pdf_p91,drawing,
TR-2854,DWG-DIM-S089-005,DR-1598,drawing_dimension,calc_pdf_p91,drawing,
TR-2855,DWG-DIM-S089-006,DR-1599,drawing_dimension,calc_pdf_p91,drawing,
TR-2856,DWG-DIM-S089-007,DR-1600,drawing_dimension,calc_pdf_p91,drawing,
TR-2857,DWG-DIM-S089-008,DR-1601,drawing_dimension,calc_pdf_p91,drawing,
TR-2858,DWG-DIM-S089-009,DR-1602,drawing_dimension,calc_pdf_p91,drawing,
TR-2859,DWG-DIM-S089-010,DR-1603,drawing_dimension,calc_pdf_p91,drawing,
TR-2860,DWG-DIM-S089-011,DR-1604,drawing_dimension,calc_pdf_p91,drawing,
TR-2861,DWG-DIM-S090-001,DR-1605,drawing_dimension,calc_pdf_p92,drawing,
TR-2862,DWG-DIM-S090-002,DR-1606,drawing_dimension,calc_pdf_p92,drawing,
TR-2863,DWG-DIM-S090-003,DR-1607,drawing_dimension,calc_pdf_p92,drawing,
TR-2864,DWG-DIM-S092-001,DR-1608,drawing_dimension,calc_pdf_p94,drawing,
TR-2865,DWG-DIM-S092-002,DR-1609,drawing_dimension,calc_pdf_p94,drawing,
TR-2866,DWG-DIM-S092-003,DR-1610,drawing_dimension,calc_pdf_p94,drawing,
TR-2867,DWG-DIM-S092-004,DR-1611,drawing_dimension,calc_pdf_p94,drawing,
TR-2868,DWG-DIM-S102-001,DR-1612,drawing_dimension,calc_pdf_p104,drawing,
TR-2869,DWG-DIM-S102-002,DR-1613,drawing_dimension,calc_pdf_p104,drawing,
TR-2870,DWG-DIM-S102-003,DR-1614,drawing_dimension,calc_pdf_p104,drawing,
TR-2871,DWG-DIM-S102-004,DR-1615,drawing_dimension,calc_pdf_p104,drawing,
TR-2872,DWG-DIM-S102-005,DR-1616,drawing_dimension,calc_pdf_p104,drawing,
TR-2873,DWG-DIM-S102-006,DR-1617,drawing_dimension,calc_pdf_p104,drawing,
TR-2874,DWG-DIM-S102-007,DR-1618,drawing_dimension,calc_pdf_p104,drawing,
TR-2875,DWG-DIM-S102-008,DR-1619,drawing_dimension,calc_pdf_p104,drawing,
TR-2876,DWG-DIM-S102-009,DR-1620,drawing_dimension,calc_pdf_p104,drawing,
TR-2877,DWG-DIM-S102-010,DR-1621,drawing_dimension,calc_pdf_p104,drawing,
TR-2878,DWG-DIM-S093-001,DR-1622,drawing_dimension,calc_pdf_p95,drawing,
TR-2879,DWG-DIM-S093-002,DR-1623,drawing_dimension,calc_pdf_p95,drawing,
TR-2880,DWG-DIM-S094-001,DR-1624,drawing_dimension,calc_pdf_p96,drawing,
TR-2881,DWG-DIM-S094-002,DR-1625,drawing_dimension,calc_pdf_p96,drawing,
TR-2882,S141-D01,DR-1978,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2883,S141-D02,DR-1979,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2884,S141-D03,DR-1980,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2885,S141-D04,DR-1981,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2886,S141-D05,DR-1982,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2887,S141-D06,DR-1983,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2888,S141-D07,DR-1984,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2889,S141-D08,DR-1985,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2890,S141-D09,DR-1986,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2891,S141-D10,DR-1987,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2892,S141-D11,DR-1988,drawing_unread_resolution,calc_pdf_p143,drawing,
TR-2893,DWG-MEM-AG1,DR-712,drawing_member,calc_pdf_p3,drawing,
TR-2894,DWG-MEM-AG2,DR-713,drawing_member,calc_pdf_p3,drawing,
TR-2895,DWG-MEM-GE1,DR-714,drawing_member,calc_pdf_p3,drawing,
TR-2896,DWG-MEM-GE2,DR-715,drawing_member,calc_pdf_p3,drawing,
TR-2897,DWG-MEM-S1,DR-716,drawing_member,calc_pdf_p3,drawing,
