crosswalk_id,feature_id,traceability_id,handoff_id,external_requirement_id,external_research_id,stage5c_requirement_id,validation_rule_id,backlog_id,phase_class,topic,apollo_manual_id,apollo_pdf_page,external_source_document_id,external_source_page,evidence_image_path,stage5a_class,external_result_status,acceptance_status,ready_status,design_freeze_status,historical_or_target,source_edition,conflict_status,return_reason,open_reason,jis_gap_reason,unknown_reason,grok_review_status,notes
XWL-REQ-5C-0040,F4-P3-034,T5A-0207|T5A-0208|T5A-0209,H5A-0160,REQ-5C-0040,R5B-PKG004-0028,REQ-5C-0040,VAL-REQ-5C-0040,,Phase1_required,splice_plate:腹板の計算方法,MAN-063,7,DOC-RBS-II,303,stage5b/evidence/DOC-RBS-II_pdfp0303_300dpi-R5B-PKG004-0028.png,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0041,F4-P3-035,T5A-0210|T5A-0211|T5A-0212,H5A-0163,REQ-5C-0041,R5B-PKG004-0029,REQ-5C-0041,VAL-REQ-5C-0041,,Phase1_required,splice_plate:フランジ添接板の必要断面積,MAN-063,7,DOC-RBS-II,303,stage5b/evidence/DOC-RBS-II_pdfp0303_300dpi-R5B-PKG004-0029.png,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0042,F4-P3-036,T5A-0213,H5A-0166,REQ-5C-0042,R5B-PKG004-0030,REQ-5C-0042,VAL-REQ-5C-0042,BL-REQ-5C-0042,unknown,girder_geometry:girder_geometry,MAN-008,NONE,DOC-RBS-II,421,stage5b/evidence/DOC-RBS-II_pdfp0421_300dpi-R5B-PKG004-0030.png,STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0042: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,Do not copy APOLLO OCR full text | APOLLO操作名と道示条文の直接対応は監督レビュー要
XWL-REQ-5C-0043,F4-P3-037,T5A-0214|T5A-0215|T5A-0216,H5A-0168,REQ-5C-0043,R5B-PKG004-0031,REQ-5C-0043,VAL-REQ-5C-0043,,unknown,girder_material:girder_material,MAN-008,NONE,DOC-RBS-II,92,stage5b/evidence/DOC-RBS-II_pdfp0092_300dpi-R5B-PKG004-0031.png,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0044,F4-P3-038,T5A-0217,H5A-0170,REQ-5C-0044,R5B-PKG004-0032,REQ-5C-0044,VAL-REQ-5C-0044,BL-REQ-5C-0044,unknown,girder_section:girder_section,MAN-008,NONE,DOC-RBS-II,421,stage5b/evidence/DOC-RBS-II_pdfp0421_300dpi-R5B-PKG004-0032.png,STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0044: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,Do not copy APOLLO OCR full text | APOLLO操作名と道示条文の直接対応は監督レビュー要
XWL-REQ-5C-0045,F4-P3-039,T5A-0218,H5A-0171,REQ-5C-0045,R5B-PKG004-0033,REQ-5C-0045,VAL-REQ-5C-0045,,unknown,flange:flange,MAN-008,NONE,DOC-RBS-II,421,stage5b/evidence/DOC-RBS-II_pdfp0421_300dpi-R5B-PKG004-0033.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0046,F4-P3-040,T5A-0219,H5A-0172,REQ-5C-0046,R5B-PKG004-0034,REQ-5C-0046,VAL-REQ-5C-0046,,unknown,web:web,MAN-008,NONE,DOC-RBS-II,421,stage5b/evidence/DOC-RBS-II_pdfp0421_300dpi-R5B-PKG004-0034.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0047,F4-P4-001,T5A-0220,H5A-0173,REQ-5C-0047,R5B-PKG004-0035,REQ-5C-0047,VAL-REQ-5C-0047,BL-REQ-5C-0047,Phase1_required,cross_girder:横桁設計,MAN-011,3,DOC-RBS-II,534,stage5b/evidence/DOC-RBS-II_pdfp0534_300dpi-R5B-PKG004-0035.png,STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0047: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,Do not copy APOLLO OCR full text | APOLLO操作名と道示条文の直接対応は監督レビュー要
XWL-REQ-5C-0048,F4-P4-002,T5A-0221,H5A-0174,REQ-5C-0048,R5B-PKG004-0036,REQ-5C-0048,VAL-REQ-5C-0048,BL-REQ-5C-0048,Phase1_required,cross_girder:横桁断面力計算,MAN-011,4,DOC-RBS-II,534,stage5b/evidence/DOC-RBS-II_pdfp0534_300dpi-R5B-PKG004-0036.png,STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0048: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,Do not copy APOLLO OCR full text | APOLLO操作名と道示条文の直接対応は監督レビュー要
XWL-REQ-5C-0049,F4-P4-003,T5A-0222,H5A-0175,REQ-5C-0049,R5B-PKG004-0037,REQ-5C-0049,VAL-REQ-5C-0049,BL-REQ-5C-0049,Phase1_required,cross_girder:横桁断面計算,MAN-011,5,DOC-RBS-II,534,stage5b/evidence/DOC-RBS-II_pdfp0534_300dpi-R5B-PKG004-0037.png,STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0049: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,Do not copy APOLLO OCR full text | APOLLO操作名と道示条文の直接対応は監督レビュー要
XWL-REQ-5C-0050,F4-P4-004,T5A-0223,H5A-0176,REQ-5C-0050,R5B-PKG004-0038,REQ-5C-0050,VAL-REQ-5C-0050,BL-REQ-5C-0050,Phase1_required,cross_girder:横桁添接計算,MAN-011,6,DOC-RBS-II,534,stage5b/evidence/DOC-RBS-II_pdfp0534_300dpi-R5B-PKG004-0038.png,STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0050: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,Do not copy APOLLO OCR full text | APOLLO操作名と道示条文の直接対応は監督レビュー要
XWL-REQ-5C-0051,F4-P4-005,T5A-0224,H5A-0177,REQ-5C-0051,R5B-PKG004-0039,REQ-5C-0051,VAL-REQ-5C-0051,BL-REQ-5C-0051,Phase1_required,cross_girder:横桁補剛材計算,MAN-011,6,DOC-RBS-II,534,stage5b/evidence/DOC-RBS-II_pdfp0534_300dpi-R5B-PKG004-0039.png,STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0051: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,Do not copy APOLLO OCR full text | APOLLO操作名と道示条文の直接対応は監督レビュー要
XWL-REQ-5C-0052,F4-P4-006,T5A-0225|T5A-0226,H5A-0178,REQ-5C-0052,R5B-PKG004-0040,REQ-5C-0052,VAL-REQ-5C-0052,,Phase1_required,sway_bracing:対傾構設計,MAN-011,7,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0040.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0053,F4-P4-007,T5A-0227|T5A-0228,H5A-0180,REQ-5C-0053,R5B-PKG004-0041,REQ-5C-0053,VAL-REQ-5C-0053,,Phase1_required,sway_bracing:対傾構骨組み寸法,MAN-011,7,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0041.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0054,F4-P4-008,T5A-0229|T5A-0230,H5A-0182,REQ-5C-0054,R5B-PKG004-0042,REQ-5C-0054,VAL-REQ-5C-0054,,Phase1_required,sway_bracing:対傾構水平荷重載荷方法,MAN-011,8,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0042.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0055,F4-P4-009,T5A-0231|T5A-0232,H5A-0184,REQ-5C-0055,R5B-PKG004-0043,REQ-5C-0055,VAL-REQ-5C-0055,,Phase1_required,sway_bracing:対傾構断面指定,MAN-011,8,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0043.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0056,F4-P4-010,T5A-0233|T5A-0234,H5A-0186,REQ-5C-0056,R5B-PKG004-0044,REQ-5C-0056,VAL-REQ-5C-0056,,Phase1_required,lateral_bracing:横構断面指定,MAN-011,9,DOC-RBS-II,433,stage5b/evidence/DOC-RBS-II_pdfp0433_300dpi-R5B-PKG004-0044.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0057,F4-P4-011,T5A-0235|T5A-0236,H5A-0188,REQ-5C-0057,R5B-PKG004-0045,REQ-5C-0057,VAL-REQ-5C-0057,,Phase1_optional,sway_bracing:BuiltUP断面指定,MAN-011,9,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0045.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0058,F4-P4-012,T5A-0237|T5A-0238,H5A-0190,REQ-5C-0058,R5B-PKG004-0046,REQ-5C-0058,VAL-REQ-5C-0058,,Phase1_optional,sway_bracing:支点上対傾構横桁形状変更,MAN-011,10,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0046.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0059,F4-P4-013,T5A-0239|T5A-0240,H5A-0192,REQ-5C-0059,R5B-PKG004-0047,REQ-5C-0059,VAL-REQ-5C-0059,,Phase1_optional,lateral_bracing:横構骨組み組み方変更,MAN-011,13,DOC-RBS-II,433,stage5b/evidence/DOC-RBS-II_pdfp0433_300dpi-R5B-PKG004-0047.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0060,F4-P4-014,T5A-0241|T5A-0242,H5A-0194,REQ-5C-0060,R5B-PKG004-0048,REQ-5C-0060,VAL-REQ-5C-0060,,Phase1_optional,sway_bracing:対傾構斜材溶接向き変更,MAN-011,14,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0048.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0061,F4-P4-015,T5A-0243|T5A-0244,H5A-0196,REQ-5C-0061,R5B-PKG004-0049,REQ-5C-0061,VAL-REQ-5C-0061,,Phase1_optional,sway_bracing:対傾構水平荷重受け持ち組数変更,MAN-011,14,DOC-RBS-II,431,stage5b/evidence/DOC-RBS-II_pdfp0431_300dpi-R5B-PKG004-0049.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0062,F4-P4-016,T5A-0245|T5A-0246,H5A-0198,REQ-5C-0062,R5B-PKG004-0050,REQ-5C-0062,VAL-REQ-5C-0062,,Phase1_optional,lateral_bracing:横構配置図作成,MAN-011,15,DOC-RBS-II,433,stage5b/evidence/DOC-RBS-II_pdfp0433_300dpi-R5B-PKG004-0050.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0063,F4-P4-017,T5A-0247|T5A-0248,H5A-0200,REQ-5C-0063,R5B-PKG004-0051,REQ-5C-0063,VAL-REQ-5C-0063,,Phase1_optional,lateral_bracing:横構細長比一次部材変更,MAN-011,16,DOC-RBS-II,433,stage5b/evidence/DOC-RBS-II_pdfp0433_300dpi-R5B-PKG004-0051.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0064,F4-P4-018,T5A-0249,H5A-0202,REQ-5C-0064,R5B-PKG004-0052,REQ-5C-0064,VAL-REQ-5C-0064,,Phase1_required,support_stiffener:支点上補剛材設計,MAN-012,4,DOC-RBS-II,427,stage5b/evidence/DOC-RBS-II_pdfp0427_300dpi-R5B-PKG004-0052.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0065,F4-P4-019,T5A-0250,H5A-0203,REQ-5C-0065,R5B-PKG004-0053,REQ-5C-0065,VAL-REQ-5C-0065,,Phase1_required,support_stiffener:支点上補剛材入力項目,MAN-012,4,DOC-RBS-II,427,stage5b/evidence/DOC-RBS-II_pdfp0427_300dpi-R5B-PKG004-0053.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0066,F4-P4-020,T5A-0251,H5A-0204,REQ-5C-0066,R5B-PKG004-0054,REQ-5C-0066,VAL-REQ-5C-0066,,Phase1_required,support_stiffener:支点上補剛材グループ番号,MAN-012,5,DOC-RBS-II,427,stage5b/evidence/DOC-RBS-II_pdfp0427_300dpi-R5B-PKG004-0054.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0067,F4-P4-021,T5A-0252,H5A-0205,REQ-5C-0067,R5B-PKG004-0055,REQ-5C-0067,VAL-REQ-5C-0067,,Phase1_required,support_stiffener:支点上補剛材計算条件,MAN-012,6,DOC-RBS-II,427,stage5b/evidence/DOC-RBS-II_pdfp0427_300dpi-R5B-PKG004-0055.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0068,F4-P4-022,T5A-0253,H5A-0206,REQ-5C-0068,R5B-PKG004-0056,REQ-5C-0068,VAL-REQ-5C-0068,,Phase1_optional,support_stiffener:支点上補強リブ照査,MAN-012,6,DOC-RBS-II,427,stage5b/evidence/DOC-RBS-II_pdfp0427_300dpi-R5B-PKG004-0056.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0069,F4-P4-023,T5A-0254,H5A-0207,REQ-5C-0069,R5B-PKG004-0057,REQ-5C-0069,VAL-REQ-5C-0069,,Phase1_required,intermediate_stiffener:中間補剛材設計,MAN-012,8,DOC-RBS-II,201,stage5b/evidence/DOC-RBS-II_pdfp0201_300dpi-R5B-PKG004-0057.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0070,F4-P4-024,T5A-0255,H5A-0208,REQ-5C-0070,R5B-PKG004-0058,REQ-5C-0070,VAL-REQ-5C-0070,,Phase1_required,intermediate_stiffener:中間補剛材格点断面指定,MAN-012,9,DOC-RBS-II,201,stage5b/evidence/DOC-RBS-II_pdfp0201_300dpi-R5B-PKG004-0058.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0071,F4-P4-025,T5A-0256,H5A-0209,REQ-5C-0071,R5B-PKG004-0059,REQ-5C-0071,VAL-REQ-5C-0071,,Phase1_required,intermediate_stiffener:中間補剛材計算書書式,MAN-012,10,DOC-RBS-II,201,stage5b/evidence/DOC-RBS-II_pdfp0201_300dpi-R5B-PKG004-0059.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0072,F4-P4-026,T5A-0257,H5A-0210,REQ-5C-0072,R5B-PKG004-0060,REQ-5C-0072,VAL-REQ-5C-0072,,Phase1_required,intermediate_stiffener:水平補剛材ラップ照査,MAN-012,11,DOC-RBS-II,201,stage5b/evidence/DOC-RBS-II_pdfp0201_300dpi-R5B-PKG004-0060.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0073,F4-P4-027,T5A-0258,H5A-0211,REQ-5C-0073,R5B-PKG004-0061,REQ-5C-0073,VAL-REQ-5C-0073,,Phase1_required,intermediate_stiffener:水平補剛材ラップ照査計算書内容,MAN-012,12,DOC-RBS-II,201,stage5b/evidence/DOC-RBS-II_pdfp0201_300dpi-R5B-PKG004-0061.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
XWL-REQ-5C-0074,F4-P4-028,T5A-0259,H5A-0212,REQ-5C-0074,R5B-PKG004-0062,REQ-5C-0074,VAL-REQ-5C-0074,BL-REQ-5C-0074,Phase1_required,floor_system:床組設計ボタン説明,MAN-002,8,DOC-RBS-II,479,stage5b/evidence/DOC-RBS-II_pdfp0479_300dpi-R5B-PKG004-0062.png,STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0074: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,Do not copy APOLLO OCR full text | APOLLO操作名と道示条文の直接対応は監督レビュー要
XWL-REQ-5C-0075,F4-P4-029,T5A-0260,H5A-0213,REQ-5C-0075,R5B-PKG004-0063,REQ-5C-0075,VAL-REQ-5C-0075,,Phase1_required,support_stiffener:支点補剛材ボタン説明,MAN-002,8,DOC-RBS-II,427,stage5b/evidence/DOC-RBS-II_pdfp0427_300dpi-R5B-PKG004-0063.png,STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,Do not copy APOLLO OCR full text
