source_record_id,source_type,pdf_page_number,printed_page_number,chapter_id,section_id,source_locator,semantic_class,confidence,verification_status,notes
DWG-EL-S027-001,drawing_sheet_element,29,,,sheets_001_044,calc_pdf_p29,NOTE,HIGH,UNVERIFIED,主桁AG1(その7)
DWG-EL-S028-001,drawing_sheet_element,30,,,sheets_001_044,calc_pdf_p30,NOTE,HIGH,UNVERIFIED,主桁AG1(その8)
DWG-EL-S029-001,drawing_sheet_element,31,,,sheets_001_044,calc_pdf_p31,NOTE,HIGH,UNVERIFIED,主桁AG1(その9)
DWG-EL-S030-001,drawing_sheet_element,32,,,sheets_001_044,calc_pdf_p32,NOTE,HIGH,UNVERIFIED,主桁AG2(その1)
DWG-EL-S031-001,drawing_sheet_element,33,,,sheets_001_044,calc_pdf_p33,NOTE,HIGH,UNVERIFIED,主桁AG2(その2)
DWG-EL-S032-001,drawing_sheet_element,34,,,sheets_001_044,calc_pdf_p34,NOTE,HIGH,UNVERIFIED,主桁AG2(その3)
DWG-EL-S033-001,drawing_sheet_element,35,,,sheets_001_044,calc_pdf_p35,NOTE,HIGH,UNVERIFIED,主桁AG2(その4)
DWG-EL-S034-001,drawing_sheet_element,36,,,sheets_001_044,calc_pdf_p36,NOTE,HIGH,UNVERIFIED,主桁AG2(その5)
DWG-EL-S035-001,drawing_sheet_element,37,,,sheets_001_044,calc_pdf_p37,NOTE,HIGH,UNVERIFIED,主桁AG2(その6)
DWG-EL-S036-001,drawing_sheet_element,38,,,sheets_001_044,calc_pdf_p38,NOTE,HIGH,UNVERIFIED,主桁AG2(その7)
DWG-EL-S037-001,drawing_sheet_element,39,,,sheets_001_044,calc_pdf_p39,NOTE,HIGH,UNVERIFIED,主桁AG2(その8)
DWG-EL-S038-001,drawing_sheet_element,40,,,sheets_001_044,calc_pdf_p40,NOTE,HIGH,UNVERIFIED,主桁AG2(その9)
DWG-EL-S039-001,drawing_sheet_element,41,,,sheets_001_044,calc_pdf_p41,NOTE,HIGH,UNVERIFIED,スタッド配置図(その1)
DWG-EL-S040-001,drawing_sheet_element,42,,,sheets_001_044,calc_pdf_p42,NOTE,HIGH,UNVERIFIED,スタッド配置図(その2)
DWG-EL-S041-001,drawing_sheet_element,43,,,sheets_001_044,calc_pdf_p43,NOTE,HIGH,UNVERIFIED,スタッド配置図(その3)
DWG-EL-S042-001,drawing_sheet_element,44,,,sheets_001_044,calc_pdf_p44,NOTE,HIGH,UNVERIFIED,スタッド配置図(その4)
DWG-EL-S043-001,drawing_sheet_element,45,,,sheets_001_044,calc_pdf_p45,NOTE,HIGH,UNVERIFIED,スタッド配置図(その5)
DWG-EL-S044-001,drawing_sheet_element,46,,,sheets_001_044,calc_pdf_p46,NOTE,HIGH,UNVERIFIED,スタッド配置図(その6)
DWG-EL-S045-001,drawing_sheet_element,47,,,sheets_001_044,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,
DWG-TBL-S005-001,drawing_table,7,,,sheets_001_044,calc_pdf_p7,table,HIGH,UNVERIFIED,本体付属別総括表
DWG-TBL-S005-002,drawing_table,7,,,sheets_001_044,calc_pdf_p7,table,HIGH,UNVERIFIED,工数算定要素表
DWG-TBL-S005-003,drawing_table,7,,,sheets_001_044,calc_pdf_p7,table,HIGH,UNVERIFIED,付属物要素集計表
DWG-TBL-S006-001,drawing_table,8,,,sheets_001_044,calc_pdf_p8,table,HIGH,UNVERIFIED,ボルト総括表
DWG-TBL-S006-002,drawing_table,8,,,sheets_001_044,calc_pdf_p8,table,HIGH,UNVERIFIED,メッキ重量総括表
DWG-TBL-S006-003,drawing_table,8,,,sheets_001_044,calc_pdf_p8,table,HIGH,UNVERIFIED,塗装工集計表
DWG-TBL-S006-004,drawing_table,8,,,sheets_001_044,calc_pdf_p8,table,HIGH,UNVERIFIED,溶接延長総括表
DWG-TBL-S007-001,drawing_table,9,,,sheets_001_044,calc_pdf_p9,table,HIGH,UNVERIFIED,壁高欄数量総括表
DWG-TBL-S007-002,drawing_table,9,,,sheets_001_044,calc_pdf_p9,table,HIGH,UNVERIFIED,上部工排水数量総括表
DWG-TBL-S007-003,drawing_table,9,,,sheets_001_044,calc_pdf_p9,table,HIGH,UNVERIFIED,下部工排水数量総括表
DWG-TB-S001-001,drawing_title_block,3,,,sheets_001_044,calc_pdf_p3,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S002-001,drawing_title_block,4,,,sheets_001_044,calc_pdf_p4,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S003-001,drawing_title_block,5,,,sheets_001_044,calc_pdf_p5,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S004-001,drawing_title_block,6,,,sheets_001_044,calc_pdf_p6,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S005-001,drawing_title_block,7,,,sheets_001_044,calc_pdf_p7,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S006-001,drawing_title_block,8,,,sheets_001_044,calc_pdf_p8,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S007-001,drawing_title_block,9,,,sheets_001_044,calc_pdf_p9,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S008-001,drawing_title_block,10,,,sheets_001_044,calc_pdf_p10,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S009-001,drawing_title_block,11,,,sheets_001_044,calc_pdf_p11,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S010-001,drawing_title_block,12,,,sheets_001_044,calc_pdf_p12,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S011-001,drawing_title_block,13,,,sheets_001_044,calc_pdf_p13,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S012-001,drawing_title_block,14,,,sheets_001_044,calc_pdf_p14,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S013-001,drawing_title_block,15,,,sheets_001_044,calc_pdf_p15,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S014-001,drawing_title_block,16,,,sheets_001_044,calc_pdf_p16,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S015-001,drawing_title_block,17,,,sheets_001_044,calc_pdf_p17,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S016-001,drawing_title_block,18,,,sheets_001_044,calc_pdf_p18,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S017-001,drawing_title_block,19,,,sheets_001_044,calc_pdf_p19,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S018-001,drawing_title_block,20,,,sheets_001_044,calc_pdf_p20,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S019-001,drawing_title_block,21,,,sheets_001_044,calc_pdf_p21,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S020-001,drawing_title_block,22,,,sheets_001_044,calc_pdf_p22,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S021-001,drawing_title_block,23,,,sheets_001_044,calc_pdf_p23,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S022-001,drawing_title_block,24,,,sheets_001_044,calc_pdf_p24,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S023-001,drawing_title_block,25,,,sheets_001_044,calc_pdf_p25,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S024-001,drawing_title_block,26,,,sheets_001_044,calc_pdf_p26,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S025-001,drawing_title_block,27,,,sheets_001_044,calc_pdf_p27,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S026-001,drawing_title_block,28,,,sheets_001_044,calc_pdf_p28,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S027-001,drawing_title_block,29,,,sheets_001_044,calc_pdf_p29,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S028-001,drawing_title_block,30,,,sheets_001_044,calc_pdf_p30,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S029-001,drawing_title_block,31,,,sheets_001_044,calc_pdf_p31,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S030-001,drawing_title_block,32,,,sheets_001_044,calc_pdf_p32,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S031-001,drawing_title_block,33,,,sheets_001_044,calc_pdf_p33,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S032-001,drawing_title_block,34,,,sheets_001_044,calc_pdf_p34,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S033-001,drawing_title_block,35,,,sheets_001_044,calc_pdf_p35,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S034-001,drawing_title_block,36,,,sheets_001_044,calc_pdf_p36,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S035-001,drawing_title_block,37,,,sheets_001_044,calc_pdf_p37,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S036-001,drawing_title_block,38,,,sheets_001_044,calc_pdf_p38,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S037-001,drawing_title_block,39,,,sheets_001_044,calc_pdf_p39,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S038-001,drawing_title_block,40,,,sheets_001_044,calc_pdf_p40,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S039-001,drawing_title_block,41,,,sheets_001_044,calc_pdf_p41,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S040-001,drawing_title_block,42,,,sheets_001_044,calc_pdf_p42,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S041-001,drawing_title_block,43,,,sheets_001_044,calc_pdf_p43,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S042-001,drawing_title_block,44,,,sheets_001_044,calc_pdf_p44,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S043-001,drawing_title_block,45,,,sheets_001_044,calc_pdf_p45,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-TB-S044-001,drawing_title_block,46,,,sheets_001_044,calc_pdf_p46,TITLE_BLOCK_VALUE,HIGH,UNVERIFIED,旭高架橋 Aランプ PU15ｰAR2
DWG-VW-S001-001,drawing_view,3,,,sheets_001_044,calc_pdf_p3,figure,HIGH,UNVERIFIED,Location map
DWG-VW-S002-001,drawing_view,4,,,sheets_001_044,calc_pdf_p4,figure,HIGH,UNVERIFIED,General arrangement
DWG-VW-S002-002,drawing_view,4,,,sheets_001_044,calc_pdf_p4,figure,HIGH,UNVERIFIED,Cross section
DWG-VW-S003-001,drawing_view,5,,,sheets_001_044,calc_pdf_p5,figure,HIGH,UNVERIFIED,General arrangement
DWG-VW-S003-002,drawing_view,5,,,sheets_001_044,calc_pdf_p5,figure,HIGH,UNVERIFIED,Cross section
DWG-VW-S004-001,drawing_view,6,,,sheets_001_044,calc_pdf_p6,figure,HIGH,UNVERIFIED,General arrangement
DWG-VW-S004-002,drawing_view,6,,,sheets_001_044,calc_pdf_p6,figure,HIGH,UNVERIFIED,Cross section
DWG-VW-S005-001,drawing_view,7,,,sheets_001_044,calc_pdf_p7,figure,HIGH,UNVERIFIED,Quantity summary table
DWG-VW-S006-001,drawing_view,8,,,sheets_001_044,calc_pdf_p8,figure,HIGH,UNVERIFIED,Bolt summary table
DWG-VW-S006-002,drawing_view,8,,,sheets_001_044,calc_pdf_p8,figure,HIGH,UNVERIFIED,Plating weight table
DWG-VW-S006-003,drawing_view,8,,,sheets_001_044,calc_pdf_p8,figure,HIGH,UNVERIFIED,Paint summary table
DWG-VW-S007-001,drawing_view,9,,,sheets_001_044,calc_pdf_p9,figure,HIGH,UNVERIFIED,Parapet quantity table
DWG-VW-S007-002,drawing_view,9,,,sheets_001_044,calc_pdf_p9,figure,HIGH,UNVERIFIED,Drainage quantity table
DWG-VW-S007-003,drawing_view,9,,,sheets_001_044,calc_pdf_p9,figure,HIGH,UNVERIFIED,Substructure drainage table
DWG-VW-S008-001,drawing_view,10,,,sheets_001_044,calc_pdf_p10,figure,HIGH,UNVERIFIED,Side view
DWG-VW-S008-002,drawing_view,10,,,sheets_001_044,calc_pdf_p10,figure,HIGH,UNVERIFIED,Plan view
DWG-VW-S009-001,drawing_view,11,,,sheets_001_044,calc_pdf_p11,figure,HIGH,UNVERIFIED,Cross section at support
DWG-VW-S010-001,drawing_view,12,,,sheets_001_044,calc_pdf_p12,figure,HIGH,UNVERIFIED,Plan view
DWG-VW-S010-002,drawing_view,12,,,sheets_001_044,calc_pdf_p12,figure,HIGH,UNVERIFIED,Alignment elements
DWG-VW-S011-001,drawing_view,13,,,sheets_001_044,calc_pdf_p13,figure,HIGH,UNVERIFIED,Plan view
DWG-VW-S011-002,drawing_view,13,,,sheets_001_044,calc_pdf_p13,figure,HIGH,UNVERIFIED,Detailed plan
DWG-VW-S012-001,drawing_view,14,,,sheets_001_044,calc_pdf_p14,figure,HIGH,UNVERIFIED,Support height table
DWG-VW-S012-002,drawing_view,14,,,sheets_001_044,calc_pdf_p14,figure,HIGH,UNVERIFIED,Nose detail
DWG-VW-S013-001,drawing_view,15,,,sheets_001_044,calc_pdf_p15,figure,HIGH,UNVERIFIED,Non-composite section diagram AG1
DWG-VW-S013-002,drawing_view,15,,,sheets_001_044,calc_pdf_p15,figure,HIGH,UNVERIFIED,Section properties
DWG-VW-S014-001,drawing_view,16,,,sheets_001_044,calc_pdf_p16,figure,HIGH,UNVERIFIED,Non-composite section diagram AG2
DWG-VW-S014-002,drawing_view,16,,,sheets_001_044,calc_pdf_p16,figure,HIGH,UNVERIFIED,Section properties
DWG-VW-S015-001,drawing_view,17,,,sheets_001_044,calc_pdf_p17,figure,HIGH,UNVERIFIED,Composite section diagram AG1
DWG-VW-S015-002,drawing_view,17,,,sheets_001_044,calc_pdf_p17,figure,HIGH,UNVERIFIED,Bending moment diagram
DWG-VW-S016-001,drawing_view,18,,,sheets_001_044,calc_pdf_p18,figure,HIGH,UNVERIFIED,Composite section diagram AG2
DWG-VW-S016-002,drawing_view,18,,,sheets_001_044,calc_pdf_p18,figure,HIGH,UNVERIFIED,Bending moment diagram
DWG-VW-S017-001,drawing_view,19,,,sheets_001_044,calc_pdf_p19,figure,HIGH,UNVERIFIED,Girder basic dimension
DWG-VW-S017-002,drawing_view,19,,,sheets_001_044,calc_pdf_p19,figure,HIGH,UNVERIFIED,Vertical stiffener detail
DWG-VW-S018-001,drawing_view,20,,,sheets_001_044,calc_pdf_p20,figure,HIGH,UNVERIFIED,Scaffold hanger detail
DWG-VW-S018-002,drawing_view,20,,,sheets_001_044,calc_pdf_p20,figure,HIGH,UNVERIFIED,Bottom flange waterstop detail
DWG-VW-S019-001,drawing_view,21,,,sheets_001_044,calc_pdf_p21,figure,HIGH,UNVERIFIED,Sole plate detail
DWG-VW-S020-001,drawing_view,22,,,sheets_001_044,calc_pdf_p22,figure,HIGH,UNVERIFIED,Camber diagram
DWG-VW-S020-002,drawing_view,22,,,sheets_001_044,calc_pdf_p22,figure,HIGH,UNVERIFIED,Camber table
DWG-VW-S021-001,drawing_view,23,,,sheets_001_044,calc_pdf_p23,figure,HIGH,UNVERIFIED,AG1 segment assembly J-1 J-2
DWG-VW-S021-002,drawing_view,23,,,sheets_001_044,calc_pdf_p23,figure,HIGH,UNVERIFIED,Cross section A-A
DWG-VW-S022-001,drawing_view,24,,,sheets_001_044,calc_pdf_p24,figure,HIGH,UNVERIFIED,AG1 segment assembly J-2 J-3 J-4
DWG-VW-S023-001,drawing_view,25,,,sheets_001_044,calc_pdf_p25,figure,HIGH,UNVERIFIED,AG1 segment assembly J-4 J-5 J-6
DWG-VW-S024-001,drawing_view,26,,,sheets_001_044,calc_pdf_p26,figure,HIGH,UNVERIFIED,AG1 segment assembly J-6 J-7 J-8
DWG-VW-S025-001,drawing_view,27,,,sheets_001_044,calc_pdf_p27,figure,HIGH,UNVERIFIED,AG1 segment assembly J-8 J-9 J-10
DWG-VW-S026-001,drawing_view,28,,,sheets_001_044,calc_pdf_p28,figure,HIGH,UNVERIFIED,AG1 segment assembly J-10 J-11 J-12
DWG-VW-S027-001,drawing_view,29,,,sheets_001_044,calc_pdf_p29,figure,HIGH,UNVERIFIED,AG1 segment assembly J-12 J-13 J-14
DWG-VW-S028-001,drawing_view,30,,,sheets_001_044,calc_pdf_p30,figure,HIGH,UNVERIFIED,AG1 segment assembly J-14 J-15 J-16
DWG-VW-S029-001,drawing_view,31,,,sheets_001_044,calc_pdf_p31,figure,HIGH,UNVERIFIED,AG1 end segment J-16
DWG-VW-S030-001,drawing_view,32,,,sheets_001_044,calc_pdf_p32,figure,HIGH,UNVERIFIED,AG2 segment assembly J-1 J-2
DWG-VW-S030-002,drawing_view,32,,,sheets_001_044,calc_pdf_p32,figure,HIGH,UNVERIFIED,Cross section A-A
DWG-VW-S031-001,drawing_view,33,,,sheets_001_044,calc_pdf_p33,figure,HIGH,UNVERIFIED,AG2 segment assembly J-2 J-3 J-4
DWG-VW-S032-001,drawing_view,34,,,sheets_001_044,calc_pdf_p34,figure,HIGH,UNVERIFIED,AG2 segment assembly J-4 J-5 J-6
DWG-VW-S033-001,drawing_view,35,,,sheets_001_044,calc_pdf_p35,figure,HIGH,UNVERIFIED,AG2 segment assembly J-6 J-7 J-8
DWG-VW-S034-001,drawing_view,36,,,sheets_001_044,calc_pdf_p36,figure,HIGH,UNVERIFIED,AG2 segment assembly J-8 J-9 J-10
DWG-VW-S035-001,drawing_view,37,,,sheets_001_044,calc_pdf_p37,figure,HIGH,UNVERIFIED,AG2 segment assembly J-10 J-11 J-12
DWG-VW-S036-001,drawing_view,38,,,sheets_001_044,calc_pdf_p38,figure,HIGH,UNVERIFIED,AG2 segment assembly J-12 J-13 J-14
DWG-VW-S037-001,drawing_view,39,,,sheets_001_044,calc_pdf_p39,figure,HIGH,UNVERIFIED,AG2 segment assembly J-14 J-15 J-16
DWG-VW-S038-001,drawing_view,40,,,sheets_001_044,calc_pdf_p40,figure,HIGH,UNVERIFIED,AG2 end segment J-16
DWG-VW-S039-001,drawing_view,41,,,sheets_001_044,calc_pdf_p41,figure,HIGH,UNVERIFIED,Stud layout on girder segments
DWG-VW-S040-001,drawing_view,42,,,sheets_001_044,calc_pdf_p42,figure,HIGH,UNVERIFIED,Stud layout on girder segments
DWG-VW-S041-001,drawing_view,43,,,sheets_001_044,calc_pdf_p43,figure,HIGH,UNVERIFIED,Stud layout on girder segments
DWG-VW-S042-001,drawing_view,44,,,sheets_001_044,calc_pdf_p44,figure,HIGH,UNVERIFIED,Stud layout on girder segments
DWG-VW-S043-001,drawing_view,45,,,sheets_001_044,calc_pdf_p45,figure,HIGH,UNVERIFIED,Stud layout J-14 J-15 J-16
DWG-VW-S044-001,drawing_view,46,,,sheets_001_044,calc_pdf_p46,figure,HIGH,UNVERIFIED,Stud layout detail
DWG-VW-S044-002,drawing_view,46,,,sheets_001_044,calc_pdf_p46,figure,HIGH,UNVERIFIED,Stud detail
DWG-ANO-S045-001,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-UFLG PL 250x12x1599(SM490YA)
DWG-ANO-S045-002,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-UFLG PL 400x19x2908(SM490YB)
DWG-ANO-S045-003,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-UFLG PL 250x12x1099(SM490YA)
DWG-ANO-S045-004,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-LFLG PL 250x12x1934
DWG-ANO-S045-005,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-LFLG PL 250x12x1468
DWG-ANO-S045-006,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-WEB PL 733x9x1603
DWG-ANO-S045-007,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-WEB PL 2537x32x791(SM490YB)
DWG-ANO-S045-008,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-WEB PL 730x9x1103
DWG-ANO-S045-009,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-CONN PL 351x19x789(SM490YB)
DWG-ANO-S045-010,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 1-CONN PL 367x19x818(SM490YB)
DWG-ANO-S045-011,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,4-SPL PL 165x13x470(SM490YA)
DWG-ANO-S045-012,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,2-SPL PL 1692x10x470(SM490YA)
DWG-ANO-S045-013,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,2-FILL PL 1686x8x233(SS400)
DWG-ANO-S045-014,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,1-PL 80x9x625 / 1-PL 80x9x555
DWG-ANO-S045-015,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,止端仕上げ
DWG-ANO-S045-016,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,15c溶接後埋め戻し
DWG-ANO-S045-017,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 6-STUD φ22x200(SS400)
DWG-ANO-S045-018,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,※ 4-STUD φ22x200(SS400)
DWG-ANO-S045-019,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,t=22mm
DWG-ANO-S045-020,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,i %
DWG-ANO-S045-021,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,3.14% / 3.10%
DWG-ANO-S045-022,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,下面に合わせる
DWG-ANO-S045-023,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,上面に合わせる
DWG-ANO-S045-024,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,24-TCB M22x80(S10T)
DWG-ANO-S045-025,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,102-TCB M22x90(S10T)
DWG-ANO-S045-026,drawing_annotation,47,,,sheets_045_088,calc_pdf_p47,NOTE,HIGH,UNVERIFIED,24-TCB M22x80(S10T)
DWG-ANO-S046-001,drawing_annotation,48,,,sheets_045_088,calc_pdf_p48,NOTE,HIGH,UNVERIFIED,※ 1-CONN PL 353x19x790(SM490YB)
DWG-ANO-S046-002,drawing_annotation,48,,,sheets_045_088,calc_pdf_p48,NOTE,HIGH,UNVERIFIED,※ 1-CONN PL 355x19x793(SM490YB)
DWG-ANO-S046-003,drawing_annotation,48,,,sheets_045_088,calc_pdf_p48,NOTE,HIGH,UNVERIFIED,24-TCB M22x80(S10T)
DWG-ANO-S047-001,drawing_annotation,49,,,sheets_045_088,calc_pdf_p49,NOTE,HIGH,UNVERIFIED,※ 2-CONN PL 495x32x791(SM490YB)
DWG-ANO-S047-002,drawing_annotation,49,,,sheets_045_088,calc_pdf_p49,NOTE,HIGH,UNVERIFIED,4-SPL PL 230x22x620(SM490YB)
DWG-ANO-S047-003,drawing_annotation,49,,,sheets_045_088,calc_pdf_p49,NOTE,HIGH,UNVERIFIED,1-WEB PL 2614x40x791(SM490YB)
DWG-ANO-S047-004,drawing_annotation,49,,,sheets_045_088,calc_pdf_p49,NOTE,HIGH,UNVERIFIED,1-WEB PL 1800x28x2932(SM490YB)
DWG-ANO-S047-005,drawing_annotation,49,,,sheets_045_088,calc_pdf_p49,NOTE,HIGH,UNVERIFIED,1-UFLG PL 560x32x2896(SM490YB)
DWG-ANO-S047-006,drawing_annotation,49,,,sheets_045_088,calc_pdf_p49,NOTE,HIGH,UNVERIFIED,48-TCB M22x115(S10T)
DWG-ANO-S047-007,drawing_annotation,49,,,sheets_045_088,calc_pdf_p49,NOTE,HIGH,UNVERIFIED,t=22mm
DWG-ANO-S047-008,drawing_annotation,49,,,sheets_045_088,calc_pdf_p49,NOTE,HIGH,UNVERIFIED,15c溶接後埋め戻し
DWG-ANO-S049-001,drawing_annotation,51,,,sheets_045_088,calc_pdf_p51,NOTE,HIGH,UNVERIFIED,1-UFLG PL 250x12x3196
DWG-ANO-S049-002,drawing_annotation,51,,,sheets_045_088,calc_pdf_p51,NOTE,HIGH,UNVERIFIED,1-UFLG PL 250x12x3496
DWG-ANO-S049-003,drawing_annotation,51,,,sheets_045_088,calc_pdf_p51,NOTE,HIGH,UNVERIFIED,1-SPL PL 240x9x320(SS400)
DWG-ANO-S049-004,drawing_annotation,51,,,sheets_045_088,calc_pdf_p51,NOTE,HIGH,UNVERIFIED,2-SPL PL 90x10x320(SS400)
