golden_id,domain,field_path,drawing_sheet_number,drawing_locator,source_record_ids,candidate_ids
G-DWG-0710,drawing,drawing.title_block.DWG-TB-S141-002,141,DWG-S141,DWG-TB-S141-002,DR-1956
G-DWG-0711,drawing,drawing.title_block.TB01,141,DWG-S141,TB01,DR-2052
G-DWG-0712,drawing,drawing.title_block.TB02,141,DWG-S141,TB02,DR-2053
G-DWG-0713,drawing,drawing.title_block.TB03,141,DWG-S141,TB03,DR-2054
G-DWG-0714,drawing,drawing.title_block.TB04,141,DWG-S141,TB04,DR-2055
G-DWG-0715,drawing,drawing.title_block.TB05,141,DWG-S141,TB05,DR-2056
G-DWG-0716,drawing,drawing.title_block.TB06,141,DWG-S141,TB06,DR-2057
G-DWG-0717,drawing,drawing.title_block.TB07,141,DWG-S141,TB07,DR-2058
G-DWG-0718,drawing,drawing.title_block.TB08,141,DWG-S141,TB08,DR-2059
G-DWG-0719,drawing,drawing.view.DWG-VW-S001-001,1,DWG-S001-V01,DWG-VW-S001-001,DR-142
G-DWG-0720,drawing,drawing.view.DWG-VW-S002-001,2,DWG-S002-V01,DWG-VW-S002-001,DR-143
G-DWG-0721,drawing,drawing.view.DWG-VW-S002-002,2,DWG-S002-V01,DWG-VW-S002-002,DR-144
G-DWG-0722,drawing,drawing.view.DWG-VW-S003-001,3,DWG-S003-V01,DWG-VW-S003-001,DR-145
G-DWG-0723,drawing,drawing.view.DWG-VW-S003-002,3,DWG-S003-V01,DWG-VW-S003-002,DR-146
G-DWG-0724,drawing,drawing.view.DWG-VW-S004-001,4,DWG-S004-V01,DWG-VW-S004-001,DR-147
G-DWG-0725,drawing,drawing.view.DWG-VW-S004-002,4,DWG-S004-V01,DWG-VW-S004-002,DR-148
G-DWG-0726,drawing,drawing.view.DWG-VW-S005-001,5,DWG-S005-V01,DWG-VW-S005-001,DR-149
G-DWG-0727,drawing,drawing.view.DWG-VW-S006-001,6,DWG-S006-V01,DWG-VW-S006-001,DR-150
G-DWG-0728,drawing,drawing.view.DWG-VW-S006-002,6,DWG-S006-V01,DWG-VW-S006-002,DR-151
G-DWG-0729,drawing,drawing.view.DWG-VW-S006-003,6,DWG-S006-V01,DWG-VW-S006-003,DR-152
G-DWG-0730,drawing,drawing.view.DWG-VW-S007-001,7,DWG-S007-V01,DWG-VW-S007-001,DR-153
G-DWG-0731,drawing,drawing.view.DWG-VW-S007-002,7,DWG-S007-V01,DWG-VW-S007-002,DR-154
G-DWG-0732,drawing,drawing.view.DWG-VW-S007-003,7,DWG-S007-V01,DWG-VW-S007-003,DR-155
G-DWG-0733,drawing,drawing.view.DWG-VW-S008-001,8,DWG-S008-V01,DWG-VW-S008-001,DR-156
G-DWG-0734,drawing,drawing.view.DWG-VW-S008-002,8,DWG-S008-V01,DWG-VW-S008-002,DR-157
G-DWG-0735,drawing,drawing.view.DWG-VW-S009-001,9,DWG-S009-V01,DWG-VW-S009-001,DR-158
G-DWG-0736,drawing,drawing.view.DWG-VW-S010-001,10,DWG-S010-V01,DWG-VW-S010-001,DR-159
G-DWG-0737,drawing,drawing.view.DWG-VW-S010-002,10,DWG-S010-V01,DWG-VW-S010-002,DR-160
G-DWG-0738,drawing,drawing.view.DWG-VW-S011-001,11,DWG-S011-V01,DWG-VW-S011-001,DR-161
G-DWG-0739,drawing,drawing.view.DWG-VW-S011-002,11,DWG-S011-V01,DWG-VW-S011-002,DR-162
G-DWG-0740,drawing,drawing.view.DWG-VW-S012-001,12,DWG-S012-V01,DWG-VW-S012-001,DR-163
G-DWG-0741,drawing,drawing.view.DWG-VW-S012-002,12,DWG-S012-V01,DWG-VW-S012-002,DR-164
G-DWG-0742,drawing,drawing.view.DWG-VW-S013-001,13,DWG-S013-V01,DWG-VW-S013-001,DR-165
G-DWG-0743,drawing,drawing.view.DWG-VW-S013-002,13,DWG-S013-V01,DWG-VW-S013-002,DR-166
G-DWG-0744,drawing,drawing.view.DWG-VW-S014-001,14,DWG-S014-V01,DWG-VW-S014-001,DR-167
G-DWG-0745,drawing,drawing.view.DWG-VW-S014-002,14,DWG-S014-V01,DWG-VW-S014-002,DR-168
G-DWG-0746,drawing,drawing.view.DWG-VW-S015-001,15,DWG-S015-V01,DWG-VW-S015-001,DR-169
G-DWG-0747,drawing,drawing.view.DWG-VW-S015-002,15,DWG-S015-V01,DWG-VW-S015-002,DR-170
G-DWG-0748,drawing,drawing.view.DWG-VW-S016-001,16,DWG-S016-V01,DWG-VW-S016-001,DR-171
G-DWG-0749,drawing,drawing.view.DWG-VW-S016-002,16,DWG-S016-V01,DWG-VW-S016-002,DR-172
G-DWG-0750,drawing,drawing.view.DWG-VW-S017-001,17,DWG-S017-V01,DWG-VW-S017-001,DR-173
G-DWG-0751,drawing,drawing.view.DWG-VW-S017-002,17,DWG-S017-V01,DWG-VW-S017-002,DR-174
G-DWG-0752,drawing,drawing.view.DWG-VW-S018-001,18,DWG-S018-V01,DWG-VW-S018-001,DR-175
G-DWG-0753,drawing,drawing.view.DWG-VW-S018-002,18,DWG-S018-V01,DWG-VW-S018-002,DR-176
G-DWG-0754,drawing,drawing.view.DWG-VW-S019-001,19,DWG-S019-V01,DWG-VW-S019-001,DR-177
G-DWG-0755,drawing,drawing.view.DWG-VW-S020-001,20,DWG-S020-V01,DWG-VW-S020-001,DR-178
G-DWG-0756,drawing,drawing.view.DWG-VW-S020-002,20,DWG-S020-V01,DWG-VW-S020-002,DR-179
G-DWG-0757,drawing,drawing.view.DWG-VW-S021-001,21,DWG-S021-V01,DWG-VW-S021-001,DR-180
G-DWG-0758,drawing,drawing.view.DWG-VW-S021-002,21,DWG-S021-V01,DWG-VW-S021-002,DR-181
G-DWG-0759,drawing,drawing.view.DWG-VW-S022-001,22,DWG-S022-V01,DWG-VW-S022-001,DR-182
G-DWG-0760,drawing,drawing.view.DWG-VW-S023-001,23,DWG-S023-V01,DWG-VW-S023-001,DR-183
G-DWG-0761,drawing,drawing.view.DWG-VW-S024-001,24,DWG-S024-V01,DWG-VW-S024-001,DR-184
G-DWG-0762,drawing,drawing.view.DWG-VW-S025-001,25,DWG-S025-V01,DWG-VW-S025-001,DR-185
G-DWG-0763,drawing,drawing.view.DWG-VW-S026-001,26,DWG-S026-V01,DWG-VW-S026-001,DR-186
G-DWG-0764,drawing,drawing.view.DWG-VW-S027-001,27,DWG-S027-V01,DWG-VW-S027-001,DR-187
G-DWG-0765,drawing,drawing.view.DWG-VW-S028-001,28,DWG-S028-V01,DWG-VW-S028-001,DR-188
G-DWG-0766,drawing,drawing.view.DWG-VW-S029-001,29,DWG-S029-V01,DWG-VW-S029-001,DR-189
G-DWG-0767,drawing,drawing.view.DWG-VW-S030-001,30,DWG-S030-V01,DWG-VW-S030-001,DR-190
G-DWG-0768,drawing,drawing.view.DWG-VW-S030-002,30,DWG-S030-V01,DWG-VW-S030-002,DR-191
G-DWG-0769,drawing,drawing.view.DWG-VW-S031-001,31,DWG-S031-V01,DWG-VW-S031-001,DR-192
G-DWG-0770,drawing,drawing.view.DWG-VW-S032-001,32,DWG-S032-V01,DWG-VW-S032-001,DR-193
G-DWG-0771,drawing,drawing.view.DWG-VW-S033-001,33,DWG-S033-V01,DWG-VW-S033-001,DR-194
G-DWG-0772,drawing,drawing.view.DWG-VW-S034-001,34,DWG-S034-V01,DWG-VW-S034-001,DR-195
G-DWG-0773,drawing,drawing.view.DWG-VW-S035-001,35,DWG-S035-V01,DWG-VW-S035-001,DR-196
G-DWG-0774,drawing,drawing.view.DWG-VW-S036-001,36,DWG-S036-V01,DWG-VW-S036-001,DR-197
G-DWG-0775,drawing,drawing.view.DWG-VW-S037-001,37,DWG-S037-V01,DWG-VW-S037-001,DR-198
G-DWG-0776,drawing,drawing.view.DWG-VW-S038-001,38,DWG-S038-V01,DWG-VW-S038-001,DR-199
G-DWG-0777,drawing,drawing.view.DWG-VW-S039-001,39,DWG-S039-V01,DWG-VW-S039-001,DR-200
G-DWG-0778,drawing,drawing.view.DWG-VW-S040-001,40,DWG-S040-V01,DWG-VW-S040-001,DR-201
G-DWG-0779,drawing,drawing.view.DWG-VW-S041-001,41,DWG-S041-V01,DWG-VW-S041-001,DR-202
G-DWG-0780,drawing,drawing.view.DWG-VW-S042-001,42,DWG-S042-V01,DWG-VW-S042-001,DR-203
G-DWG-0781,drawing,drawing.view.DWG-VW-S043-001,43,DWG-S043-V01,DWG-VW-S043-001,DR-204
G-DWG-0782,drawing,drawing.view.DWG-VW-S044-001,44,DWG-S044-V01,DWG-VW-S044-001,DR-205
G-DWG-0783,drawing,drawing.view.DWG-VW-S044-002,44,DWG-S044-V01,DWG-VW-S044-002,DR-206
G-DWG-0784,drawing,drawing.view.DWG-VW-S045-001,45,DWG-S045-V01,DWG-VW-S045-001,DR-866
G-DWG-0785,drawing,drawing.view.DWG-VW-S045-002,45,DWG-S045-V01,DWG-VW-S045-002,DR-867
G-DWG-0786,drawing,drawing.view.DWG-VW-S045-003,45,DWG-S045-V01,DWG-VW-S045-003,DR-868
G-DWG-0787,drawing,drawing.view.DWG-VW-S045-004,45,DWG-S045-V01,DWG-VW-S045-004,DR-869
G-DWG-0788,drawing,drawing.view.DWG-VW-S045-005,45,DWG-S045-V01,DWG-VW-S045-005,DR-870
G-DWG-0789,drawing,drawing.view.DWG-VW-S045-006,45,DWG-S045-V01,DWG-VW-S045-006,DR-871
G-DWG-0790,drawing,drawing.view.DWG-VW-S045-007,45,DWG-S045-V01,DWG-VW-S045-007,DR-872
G-DWG-0791,drawing,drawing.view.DWG-VW-S045-008,45,DWG-S045-V01,DWG-VW-S045-008,DR-873
G-DWG-0792,drawing,drawing.view.DWG-VW-S045-009,45,DWG-S045-V01,DWG-VW-S045-009,DR-874
G-DWG-0793,drawing,drawing.view.DWG-VW-S045-010,45,DWG-S045-V01,DWG-VW-S045-010,DR-875
G-DWG-0794,drawing,drawing.view.DWG-VW-S046-001,46,DWG-S046-V01,DWG-VW-S046-001,DR-876
G-DWG-0795,drawing,drawing.view.DWG-VW-S046-002,46,DWG-S046-V01,DWG-VW-S046-002,DR-877
G-DWG-0796,drawing,drawing.view.DWG-VW-S046-003,46,DWG-S046-V01,DWG-VW-S046-003,DR-878
G-DWG-0797,drawing,drawing.view.DWG-VW-S046-004,46,DWG-S046-V01,DWG-VW-S046-004,DR-879
G-DWG-0798,drawing,drawing.view.DWG-VW-S047-001,47,DWG-S047-V01,DWG-VW-S047-001,DR-880
G-DWG-0799,drawing,drawing.view.DWG-VW-S047-002,47,DWG-S047-V01,DWG-VW-S047-002,DR-881
G-DWG-0800,drawing,drawing.view.DWG-VW-S048-001,48,DWG-S048-V01,DWG-VW-S048-001,DR-882
G-DWG-0801,drawing,drawing.view.DWG-VW-S048-002,48,DWG-S048-V01,DWG-VW-S048-002,DR-883
G-DWG-0802,drawing,drawing.view.DWG-VW-S048-003,48,DWG-S048-V01,DWG-VW-S048-003,DR-884
G-DWG-0803,drawing,drawing.view.DWG-VW-S048-004,48,DWG-S048-V01,DWG-VW-S048-004,DR-885
G-DWG-0804,drawing,drawing.view.DWG-VW-S048-005,48,DWG-S048-V01,DWG-VW-S048-005,DR-886
G-DWG-0805,drawing,drawing.view.DWG-VW-S049-001,49,DWG-S049-V01,DWG-VW-S049-001,DR-887
G-DWG-0806,drawing,drawing.view.DWG-VW-S050-001,50,DWG-S050-V01,DWG-VW-S050-001,DR-888
G-DWG-0807,drawing,drawing.view.DWG-VW-S051-001,51,DWG-S051-V01,DWG-VW-S051-001,DR-889
G-DWG-0808,drawing,drawing.view.DWG-VW-S052-001,52,DWG-S052-V01,DWG-VW-S052-001,DR-890
G-DWG-0809,drawing,drawing.view.DWG-VW-S053-001,53,DWG-S053-V01,DWG-VW-S053-001,DR-891
G-DWG-0810,drawing,drawing.view.DWG-VW-S054-001,54,DWG-S054-V01,DWG-VW-S054-001,DR-892
G-DWG-0811,drawing,drawing.view.DWG-VW-S055-001,55,DWG-S055-V01,DWG-VW-S055-001,DR-893
G-DWG-0812,drawing,drawing.view.DWG-VW-S056-001,56,DWG-S056-V01,DWG-VW-S056-001,DR-894
G-DWG-0813,drawing,drawing.view.DWG-VW-S057-001,57,DWG-S057-V01,DWG-VW-S057-001,DR-895
G-DWG-0814,drawing,drawing.view.DWG-VW-S058-001,58,DWG-S058-V01,DWG-VW-S058-001,DR-896
G-DWG-0815,drawing,drawing.view.DWG-VW-S059-001,59,DWG-S059-V01,DWG-VW-S059-001,DR-897
G-DWG-0816,drawing,drawing.view.DWG-VW-S060-001,60,DWG-S060-V01,DWG-VW-S060-001,DR-898
G-DWG-0817,drawing,drawing.view.DWG-VW-S061-001,61,DWG-S061-V01,DWG-VW-S061-001,DR-899
G-DWG-0818,drawing,drawing.view.DWG-VW-S061-002,61,DWG-S061-V01,DWG-VW-S061-002,DR-900
G-DWG-0819,drawing,drawing.view.DWG-VW-S061-003,61,DWG-S061-V01,DWG-VW-S061-003,DR-901
G-DWG-0820,drawing,drawing.view.DWG-VW-S061-004,61,DWG-S061-V01,DWG-VW-S061-004,DR-902
G-DWG-0821,drawing,drawing.view.DWG-VW-S061-005,61,DWG-S061-V01,DWG-VW-S061-005,DR-903
G-DWG-0822,drawing,drawing.view.DWG-VW-S062-001,62,DWG-S062-V01,DWG-VW-S062-001,DR-904
G-DWG-0823,drawing,drawing.view.DWG-VW-S063-001,63,DWG-S063-V01,DWG-VW-S063-001,DR-905
G-DWG-0824,drawing,drawing.view.DWG-VW-S064-001,64,DWG-S064-V01,DWG-VW-S064-001,DR-906
G-DWG-0825,drawing,drawing.view.DWG-VW-S065-001,65,DWG-S065-V01,DWG-VW-S065-001,DR-907
G-DWG-0826,drawing,drawing.view.DWG-VW-S066-001,66,DWG-S066-V01,DWG-VW-S066-001,DR-908
G-DWG-0827,drawing,drawing.view.DWG-VW-S067-001,67,DWG-S067-V01,DWG-VW-S067-001,DR-909
G-DWG-0828,drawing,drawing.view.DWG-VW-S068-001,68,DWG-S068-V01,DWG-VW-S068-001,DR-910
G-DWG-0829,drawing,drawing.view.DWG-VW-S068-002,68,DWG-S068-V01,DWG-VW-S068-002,DR-911
G-DWG-0830,drawing,drawing.view.DWG-VW-S068-003,68,DWG-S068-V01,DWG-VW-S068-003,DR-912
G-DWG-0831,drawing,drawing.view.DWG-VW-S069-001,69,DWG-S069-V01,DWG-VW-S069-001,DR-913
G-DWG-0832,drawing,drawing.view.DWG-VW-S070-001,70,DWG-S070-V01,DWG-VW-S070-001,DR-914
G-DWG-0833,drawing,drawing.view.DWG-VW-S071-001,71,DWG-S071-V01,DWG-VW-S071-001,DR-915
G-DWG-0834,drawing,drawing.view.DWG-VW-S072-001,72,DWG-S072-V01,DWG-VW-S072-001,DR-916
G-DWG-0835,drawing,drawing.view.DWG-VW-S072-002,72,DWG-S072-V01,DWG-VW-S072-002,DR-917
G-DWG-0836,drawing,drawing.view.DWG-VW-S072-003,72,DWG-S072-V01,DWG-VW-S072-003,DR-918
G-DWG-0837,drawing,drawing.view.DWG-VW-S072-004,72,DWG-S072-V01,DWG-VW-S072-004,DR-919
G-DWG-0838,drawing,drawing.view.DWG-VW-S073-001,73,DWG-S073-V01,DWG-VW-S073-001,DR-920
G-DWG-0839,drawing,drawing.view.DWG-VW-S073-002,73,DWG-S073-V01,DWG-VW-S073-002,DR-921
G-DWG-0840,drawing,drawing.view.DWG-VW-S073-003,73,DWG-S073-V01,DWG-VW-S073-003,DR-922
G-DWG-0841,drawing,drawing.view.DWG-VW-S073-004,73,DWG-S073-V01,DWG-VW-S073-004,DR-923
G-DWG-0842,drawing,drawing.view.DWG-VW-S073-005,73,DWG-S073-V01,DWG-VW-S073-005,DR-924
G-DWG-0843,drawing,drawing.view.DWG-VW-S074-001,74,DWG-S074-V01,DWG-VW-S074-001,DR-925
G-DWG-0844,drawing,drawing.view.DWG-VW-S074-002,74,DWG-S074-V01,DWG-VW-S074-002,DR-926
G-DWG-0845,drawing,drawing.view.DWG-VW-S074-003,74,DWG-S074-V01,DWG-VW-S074-003,DR-927
G-DWG-0846,drawing,drawing.view.DWG-VW-S075-001,75,DWG-S075-V01,DWG-VW-S075-001,DR-928
G-DWG-0847,drawing,drawing.view.DWG-VW-S078-001,78,DWG-S078-V01,DWG-VW-S078-001,DR-929
G-DWG-0848,drawing,drawing.view.DWG-VW-S079-001,79,DWG-S079-V01,DWG-VW-S079-001,DR-930
G-DWG-0849,drawing,drawing.view.DWG-VW-S080-001,80,DWG-S080-V01,DWG-VW-S080-001,DR-931
G-DWG-0850,drawing,drawing.view.DWG-VW-S081-001,81,DWG-S081-V01,DWG-VW-S081-001,DR-932
G-DWG-0851,drawing,drawing.view.DWG-VW-S082-001,82,DWG-S082-V01,DWG-VW-S082-001,DR-933
G-DWG-0852,drawing,drawing.view.DWG-VW-S082-002,82,DWG-S082-V01,DWG-VW-S082-002,DR-934
G-DWG-0853,drawing,drawing.view.DWG-VW-S085-001,85,DWG-S085-V01,DWG-VW-S085-001,DR-935
G-DWG-0854,drawing,drawing.view.DWG-VW-S085-002,85,DWG-S085-V01,DWG-VW-S085-002,DR-936
G-DWG-0855,drawing,drawing.view.DWG-VW-S085-003,85,DWG-S085-V01,DWG-VW-S085-003,DR-937
G-DWG-0856,drawing,drawing.view.DWG-VW-S086-001,86,DWG-S086-V01,DWG-VW-S086-001,DR-938
G-DWG-0857,drawing,drawing.view.DWG-VW-S086-002,86,DWG-S086-V01,DWG-VW-S086-002,DR-939
G-DWG-0858,drawing,drawing.view.DWG-VW-S086-003,86,DWG-S086-V01,DWG-VW-S086-003,DR-940
G-DWG-0859,drawing,drawing.view.DWG-VW-S087-001,87,DWG-S087-V01,DWG-VW-S087-001,DR-941
G-DWG-0860,drawing,drawing.view.DWG-VW-S087-002,87,DWG-S087-V01,DWG-VW-S087-002,DR-942
G-DWG-0861,drawing,drawing.view.DWG-VW-S087-003,87,DWG-S087-V01,DWG-VW-S087-003,DR-943
G-DWG-0862,drawing,drawing.view.DWG-VW-S088-001,88,DWG-S088-V01,DWG-VW-S088-001,DR-944
G-DWG-0863,drawing,drawing.view.DWG-VW-S088-002,88,DWG-S088-V01,DWG-VW-S088-002,DR-945
G-DWG-0864,drawing,drawing.view.DWG-VW-S088-003,88,DWG-S088-V01,DWG-VW-S088-003,DR-946
G-DWG-0865,drawing,drawing.view.DWG-VW-S089-001,89,DWG-S089-V01,DWG-VW-S089-001,DR-1566
G-DWG-0866,drawing,drawing.view.DWG-VW-S089-002,89,DWG-S089-V01,DWG-VW-S089-002,DR-1567
G-DWG-0867,drawing,drawing.view.DWG-VW-S089-003,89,DWG-S089-V01,DWG-VW-S089-003,DR-1568
G-DWG-0868,drawing,drawing.view.DWG-VW-S089-004,89,DWG-S089-V01,DWG-VW-S089-004,DR-1569
G-DWG-0869,drawing,drawing.view.DWG-VW-S090-001,90,DWG-S090-V01,DWG-VW-S090-001,DR-1570
G-DWG-0870,drawing,drawing.view.DWG-VW-S090-002,90,DWG-S090-V01,DWG-VW-S090-002,DR-1571
G-DWG-0871,drawing,drawing.view.DWG-VW-S090-003,90,DWG-S090-V01,DWG-VW-S090-003,DR-1572
G-DWG-0872,drawing,drawing.view.DWG-VW-S090-004,90,DWG-S090-V01,DWG-VW-S090-004,DR-1573
G-DWG-0873,drawing,drawing.view.DWG-VW-S090-005,90,DWG-S090-V01,DWG-VW-S090-005,DR-1574
G-DWG-0874,drawing,drawing.view.DWG-VW-S090-006,90,DWG-S090-V01,DWG-VW-S090-006,DR-1575
G-DWG-0875,drawing,drawing.view.DWG-VW-S090-007,90,DWG-S090-V01,DWG-VW-S090-007,DR-1576
G-DWG-0876,drawing,drawing.view.DWG-VW-S090-008,90,DWG-S090-V01,DWG-VW-S090-008,DR-1577
G-DWG-0877,drawing,drawing.view.DWG-VW-S090-009,90,DWG-S090-V01,DWG-VW-S090-009,DR-1578
G-DWG-0878,drawing,drawing.view.DWG-VW-S091-001,91,DWG-S091-V01,DWG-VW-S091-001,DR-1579
G-DWG-0879,drawing,drawing.view.DWG-VW-S091-002,91,DWG-S091-V01,DWG-VW-S091-002,DR-1580
G-DWG-0880,drawing,drawing.view.DWG-VW-S091-003,91,DWG-S091-V01,DWG-VW-S091-003,DR-1581
G-DWG-0881,drawing,drawing.view.DWG-VW-S092-001,92,DWG-S092-V01,DWG-VW-S092-001,DR-1582
G-DWG-0882,drawing,drawing.view.DWG-VW-S092-002,92,DWG-S092-V01,DWG-VW-S092-002,DR-1583
G-DWG-0883,drawing,drawing.view.DWG-VW-S092-003,92,DWG-S092-V01,DWG-VW-S092-003,DR-1584
G-DWG-0884,drawing,drawing.view.DWG-VW-S092-004,92,DWG-S092-V01,DWG-VW-S092-004,DR-1585
G-DWG-0885,drawing,drawing.view.DWG-VW-S099-001,99,DWG-S099-V01,DWG-VW-S099-001,DR-1586
G-DWG-0886,drawing,drawing.view.DWG-VW-S100-001,100,DWG-S100-V01,DWG-VW-S100-001,DR-1587
G-DWG-0887,drawing,drawing.view.DWG-VW-S101-001,101,DWG-S101-V01,DWG-VW-S101-001,DR-1588
G-DWG-0888,drawing,drawing.view.DWG-VW-S102-001,102,DWG-S102-V01,DWG-VW-S102-001,DR-1589
G-DWG-0889,drawing,drawing.view.DWG-VW-S111-001,111,DWG-S111-V01,DWG-VW-S111-001,DR-1590
G-DWG-0890,drawing,drawing.view.DWG-VW-S131-001,131,DWG-S131-V01,DWG-VW-S131-001,DR-1591
G-DWG-0891,drawing,drawing.view.DWG-VW-S132-001,132,DWG-S132-V01,DWG-VW-S132-001,DR-1592
G-DWG-0892,drawing,drawing.view.DWG-VW-S141-001,141,DWG-S141-V01,DWG-VW-S141-001,DR-1593
G-DWG-0893,drawing,drawing.view.S141-V01,141,DWG-S141,S141-V01,DR-1974
G-DWG-0894,drawing,drawing.view.S141-V02,141,DWG-S141,S141-V02,DR-1975
G-DWG-0895,drawing,drawing.view.S141-V03,141,DWG-S141,S141-V03,DR-1976
G-DWG-0896,drawing,drawing.view.S141-V04,141,DWG-S141,S141-V04,DR-1977
G-DWG-0897,drawing,drawing.member.DWG-MEM-AG1,1,DWG-S001,DWG-MEM-AG1,DR-712
G-DWG-0898,drawing,drawing.member.DWG-MEM-AG2,1,DWG-S001,DWG-MEM-AG2,DR-713
G-DWG-0899,drawing,drawing.member.DWG-MEM-GE1,1,DWG-S001,DWG-MEM-GE1,DR-714
G-DWG-0900,drawing,drawing.member.DWG-MEM-GE2,1,DWG-S001,DWG-MEM-GE2,DR-715
G-DWG-0901,drawing,drawing.member.DWG-MEM-S1,1,DWG-S001,DWG-MEM-S1,DR-716
G-DWG-0902,drawing,drawing.member.DWG-MEM-S2,1,DWG-S001,DWG-MEM-S2,DR-717
G-DWG-0903,drawing,drawing.member.DWG-MEM-PR1,1,DWG-S001,DWG-MEM-PR1,DR-718
G-DWG-0904,drawing,drawing.member.DWG-MEM-PR2,1,DWG-S001,DWG-MEM-PR2,DR-719
G-DWG-0905,drawing,drawing.member.DWG-MEM-C1C7,1,DWG-S001,DWG-MEM-C1C7,DR-720
G-DWG-0906,drawing,drawing.member.DWG-MEM-C8C13,1,DWG-S001,DWG-MEM-C8C13,DR-721
G-DWG-0907,drawing,drawing.member.DWG-MEM-C14C20,1,DWG-S001,DWG-MEM-C14C20,DR-722
G-DWG-0908,drawing,drawing.member.DWG-MEM-C21C23,1,DWG-S001,DWG-MEM-C21C23,DR-723
G-DWG-0909,drawing,drawing.member.DWG-MEM-AL1,1,DWG-S001,DWG-MEM-AL1,DR-724
G-DWG-0910,drawing,drawing.member.DWG-MEM-AL2,1,DWG-S001,DWG-MEM-AL2,DR-725
G-DWG-0911,drawing,drawing.member.DWG-MEM-STUD,1,DWG-S001,DWG-MEM-STUD,DR-726
G-DWG-0912,drawing,drawing.member.DWG-MEM-SPLJ1,1,DWG-S001,DWG-MEM-SPLJ1,DR-727
G-DWG-0913,drawing,drawing.member.DWG-MEM-SPLJ2,1,DWG-S001,DWG-MEM-SPLJ2,DR-728
G-DWG-0914,drawing,drawing.member.DWG-MEM-SPLJ3,1,DWG-S001,DWG-MEM-SPLJ3,DR-729
G-DWG-0915,drawing,drawing.member.DWG-MEM-SPLJ4,1,DWG-S001,DWG-MEM-SPLJ4,DR-730
G-DWG-0916,drawing,drawing.member.DWG-MEM-SPLJ5,1,DWG-S001,DWG-MEM-SPLJ5,DR-731
G-DWG-0917,drawing,drawing.member.DWG-MEM-SPLJ6,1,DWG-S001,DWG-MEM-SPLJ6,DR-732
G-DWG-0918,drawing,drawing.member.DWG-MEM-SPLJ7,1,DWG-S001,DWG-MEM-SPLJ7,DR-733
G-DWG-0919,drawing,drawing.member.DWG-MEM-SPLJ8,1,DWG-S001,DWG-MEM-SPLJ8,DR-734
G-DWG-0920,drawing,drawing.member.DWG-MEM-SPLJ9,1,DWG-S001,DWG-MEM-SPLJ9,DR-735
G-DWG-0921,drawing,drawing.member.DWG-MEM-SPLJ10,1,DWG-S001,DWG-MEM-SPLJ10,DR-736
G-DWG-0922,drawing,drawing.member.DWG-MEM-SPLJ11,1,DWG-S001,DWG-MEM-SPLJ11,DR-737
G-DWG-0923,drawing,drawing.member.DWG-MEM-SPLJ12,1,DWG-S001,DWG-MEM-SPLJ12,DR-738
G-DWG-0924,drawing,drawing.member.DWG-MEM-SPLJ13,1,DWG-S001,DWG-MEM-SPLJ13,DR-739
G-DWG-0925,drawing,drawing.member.DWG-MEM-SPLJ14,1,DWG-S001,DWG-MEM-SPLJ14,DR-740
G-DWG-0926,drawing,drawing.member.DWG-MEM-SPLJ15,1,DWG-S001,DWG-MEM-SPLJ15,DR-741
G-DWG-0927,drawing,drawing.member.DWG-MEM-SPLJ16,1,DWG-S001,DWG-MEM-SPLJ16,DR-742
G-DWG-0928,drawing,drawing.member.DWG-MEM-SPLAG2J1,1,DWG-S001,DWG-MEM-SPLAG2J1,DR-743
G-DWG-0929,drawing,drawing.member.DWG-MEM-SPLAG2J2,1,DWG-S001,DWG-MEM-SPLAG2J2,DR-744
G-DWG-0930,drawing,drawing.member.DWG-MEM-SPLAG2J3,1,DWG-S001,DWG-MEM-SPLAG2J3,DR-745
G-DWG-0931,drawing,drawing.member.DWG-MEM-SPLAG2J4,1,DWG-S001,DWG-MEM-SPLAG2J4,DR-746
G-DWG-0932,drawing,drawing.member.DWG-MEM-SPLAG2J5,1,DWG-S001,DWG-MEM-SPLAG2J5,DR-747
G-DWG-0933,drawing,drawing.member.DWG-MEM-SPLAG2J6,1,DWG-S001,DWG-MEM-SPLAG2J6,DR-748
G-DWG-0934,drawing,drawing.member.DWG-MEM-SPLAG2J7,1,DWG-S001,DWG-MEM-SPLAG2J7,DR-749
G-DWG-0935,drawing,drawing.member.DWG-MEM-SPLAG2J8,1,DWG-S001,DWG-MEM-SPLAG2J8,DR-750
G-DWG-0936,drawing,drawing.member.DWG-MEM-SPLAG2J9,1,DWG-S001,DWG-MEM-SPLAG2J9,DR-751
G-DWG-0937,drawing,drawing.member.DWG-MEM-SPLAG2J10,1,DWG-S001,DWG-MEM-SPLAG2J10,DR-752
G-DWG-0938,drawing,drawing.member.DWG-MEM-SPLAG2J11,1,DWG-S001,DWG-MEM-SPLAG2J11,DR-753
G-DWG-0939,drawing,drawing.member.DWG-MEM-SPLAG2J12,1,DWG-S001,DWG-MEM-SPLAG2J12,DR-754
G-DWG-0940,drawing,drawing.member.DWG-MEM-SPLAG2J13,1,DWG-S001,DWG-MEM-SPLAG2J13,DR-755
G-DWG-0941,drawing,drawing.member.DWG-MEM-SPLAG2J14,1,DWG-S001,DWG-MEM-SPLAG2J14,DR-756
G-DWG-0942,drawing,drawing.member.DWG-MEM-SPLAG2J15,1,DWG-S001,DWG-MEM-SPLAG2J15,DR-757
