audit_id,file,row_identifier,issue_type,issue_value,repaired_value,shift_delta,rationale
P2IIB-REP-0881,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00131-007,source_locator_derivation,CAL-P00131-TBL,calc_pdf_p131,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=131 per locator contract
P2IIB-REP-0882,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00131-008,source_locator_derivation,CAL-P00131-TBL,calc_pdf_p131,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=131 per locator contract
P2IIB-REP-0883,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00132-001,source_locator_derivation,CAL-P00132-TBL,calc_pdf_p132,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=132 per locator contract
P2IIB-REP-0884,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00132-002,source_locator_derivation,CAL-P00132-TBL,calc_pdf_p132,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=132 per locator contract
P2IIB-REP-0885,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00132-003,source_locator_derivation,CAL-P00132-TBL,calc_pdf_p132,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=132 per locator contract
P2IIB-REP-0886,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00132-004,source_locator_derivation,CAL-P00132-TBL,calc_pdf_p132,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=132 per locator contract
P2IIB-REP-0887,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-001,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0888,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-002,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0889,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-003,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0890,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-004,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0891,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-005,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0892,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-006,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0893,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-007,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0894,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-008,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0895,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-009,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0896,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-010,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0897,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-011,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0898,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00133-012,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p133,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=133 per locator contract
P2IIB-REP-0899,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00134-001,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p134,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=134 per locator contract
P2IIB-REP-0900,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00134-002,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p134,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=134 per locator contract
P2IIB-REP-0901,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00134-003,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p134,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=134 per locator contract
P2IIB-REP-0902,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00134-004,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p134,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=134 per locator contract
P2IIB-REP-0903,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00134-005,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p134,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=134 per locator contract
P2IIB-REP-0904,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00134-006,source_locator_derivation,CAL-P00133-TBL,calc_pdf_p134,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=134 per locator contract
P2IIB-REP-0905,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-001,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0906,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-002,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0907,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-003,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0908,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-004,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0909,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-005,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0910,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-006,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0911,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-007,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0912,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-008,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0913,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-009,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0914,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00135-010,source_locator_derivation,CAL-P00135-TBL,calc_pdf_p135,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=135 per locator contract
P2IIB-REP-0915,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00141-001,source_locator_derivation,CAL-P00141-TBL,calc_pdf_p141,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=141 per locator contract
P2IIB-REP-0916,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00141-002,source_locator_derivation,CAL-P00141-TBL,calc_pdf_p141,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=141 per locator contract
P2IIB-REP-0917,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00141-003,source_locator_derivation,CAL-P00141-TBL,calc_pdf_p141,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=141 per locator contract
P2IIB-REP-0918,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00141-004,source_locator_derivation,CAL-P00141-TBL,calc_pdf_p141,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=141 per locator contract
P2IIB-REP-0919,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00141-005,source_locator_derivation,CAL-P00141-TBL,calc_pdf_p141,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=141 per locator contract
P2IIB-REP-0920,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00141-006,source_locator_derivation,CAL-P00141-TBL,calc_pdf_p141,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=141 per locator contract
P2IIB-REP-0921,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00141-007,source_locator_derivation,CAL-P00141-TBL,calc_pdf_p141,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=141 per locator contract
P2IIB-REP-0922,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00141-008,source_locator_derivation,CAL-P00141-TBL,calc_pdf_p141,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=141 per locator contract
P2IIB-REP-0923,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00143-001,source_locator_derivation,CAL-P00143-TBL,calc_pdf_p143,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=143 per locator contract
P2IIB-REP-0924,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00143-002,source_locator_derivation,CAL-P00143-TBL,calc_pdf_p143,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=143 per locator contract
P2IIB-REP-0925,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00143-003,source_locator_derivation,CAL-P00143-TBL,calc_pdf_p143,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=143 per locator contract
P2IIB-REP-0926,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00143-004,source_locator_derivation,CAL-P00143-TBL,calc_pdf_p143,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=143 per locator contract
P2IIB-REP-0927,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00143-005,source_locator_derivation,CAL-P00143-TBL,calc_pdf_p143,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=143 per locator contract
P2IIB-REP-0928,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00143-006,source_locator_derivation,CAL-P00143-TBL,calc_pdf_p143,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=143 per locator contract
P2IIB-REP-0929,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00143-007,source_locator_derivation,CAL-P00143-TBL,calc_pdf_p143,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=143 per locator contract
P2IIB-REP-0930,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00144-001,source_locator_derivation,CAL-P00144-TBL,calc_pdf_p144,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=144 per locator contract
P2IIB-REP-0931,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00144-002,source_locator_derivation,CAL-P00144-TBL,calc_pdf_p144,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=144 per locator contract
P2IIB-REP-0932,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00144-003,source_locator_derivation,CAL-P00144-TBL,calc_pdf_p144,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=144 per locator contract
P2IIB-REP-0933,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00144-004,source_locator_derivation,CAL-P00144-TBL,calc_pdf_p144,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=144 per locator contract
P2IIB-REP-0934,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00149-001,source_locator_derivation,CAL-P00149-TBL,calc_pdf_p149,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=149 per locator contract
P2IIB-REP-0935,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00149-002,source_locator_derivation,CAL-P00149-TBL,calc_pdf_p149,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=149 per locator contract
P2IIB-REP-0936,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00149-003,source_locator_derivation,CAL-P00149-TBL,calc_pdf_p149,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=149 per locator contract
P2IIB-REP-0937,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00149-004,source_locator_derivation,CAL-P00149-TBL,calc_pdf_p149,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=149 per locator contract
P2IIB-REP-0938,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-001,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0939,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-002,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0940,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-003,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0941,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-004,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0942,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-005,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0943,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-006,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0944,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-007,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0945,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-008,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0946,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-009,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0947,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-010,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0948,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-011,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0949,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-012,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0950,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-013,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0951,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-014,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0952,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-015,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0953,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00222-016,source_locator_derivation,CAL-P00222-TBL,calc_pdf_p222,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=222 per locator contract
P2IIB-REP-0954,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-001,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0955,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-002,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0956,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-003,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0957,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-004,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0958,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-005,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0959,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-006,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0960,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-007,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0961,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-008,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0962,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-009,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0963,calculation/chapter_03/section_3_1/tables.csv,CAL-TBL-P00223-010,source_locator_derivation,CAL-P00223-TBL,calc_pdf_p223,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=223 per locator contract
P2IIB-REP-0964,calculation/chapter_03/section_3_1/values.csv,CAL-VAL-P00117-001,source_locator_derivation,CAL-P00117,calc_pdf_p117,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=117 per locator contract
P2IIB-REP-0965,calculation/chapter_03/section_3_1/values.csv,CAL-VAL-P00117-002,source_locator_derivation,CAL-P00117,calc_pdf_p117,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=117 per locator contract
P2IIB-REP-0966,calculation/chapter_03/section_3_1/values.csv,CAL-VAL-P00119-001,source_locator_derivation,CAL-P00119-TBL,calc_pdf_p119,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=119 per locator contract
P2IIB-REP-0967,calculation/chapter_03/section_3_1/values.csv,CAL-VAL-P00119-002,source_locator_derivation,CAL-P00119-TBL,calc_pdf_p119,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=119 per locator contract
P2IIB-REP-0968,calculation/chapter_03/section_3_1/values.csv,CAL-VAL-P00119-003,source_locator_derivation,CAL-P00119-TBL,calc_pdf_p119,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=119 per locator contract
P2IIB-REP-0969,calculation/chapter_03/section_3_1/values.csv,CAL-VAL-P00119-004,source_locator_derivation,CAL-P00119-TBL,calc_pdf_p119,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=119 per locator contract
P2IIB-REP-0970,calculation/chapter_03/section_3_1/values.csv,CAL-VAL-P00119-005,source_locator_derivation,CAL-P00119-TBL,calc_pdf_p119,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=119 per locator contract
P2IIB-REP-0971,calculation/chapter_03/section_3_1/values.csv,CAL-VAL-P00119-006,source_locator_derivation,CAL-P00119-TBL,calc_pdf_p119,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=119 per locator contract
